* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 13:52:30
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_3_1 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 6.985 139.6612
0.732422 6.221 69.2816
1.098633 11.607 11.2870
1.464844 16.056 -19.5260
1.831055 18.482 -44.6098
2.197266 19.009 -71.9304
2.563477 17.339 -109.5688
2.929688 15.042 -179.8276
3.295898 19.231 102.9686
3.662109 23.443 55.5100
4.028320 25.286 13.0155
4.394531 25.386 -37.6892
4.760742 25.943 -105.2025
5.126953 29.372 -172.2365
5.493164 33.290 134.8663
5.859375 36.485 88.8207
6.225586 39.143 46.0719
6.591797 41.407 7.1509
6.958008 43.141 -26.5021
7.324219 44.111 -53.5255
7.690430 44.236 -71.4710
8.056641 44.131 -75.9636
8.422852 45.662 -70.1375
8.789062 48.822 -70.4532
9.155273 51.710 -79.4544
9.521484 53.642 -91.3072
9.887695 54.657 -101.1754
10.253906 55.205 -104.9739
10.620117 56.345 -102.0875
10.986328 58.714 -100.2626
11.352539 61.440 -105.5186
11.718750 63.664 -116.1430
12.084961 65.099 -128.8506
12.451172 65.686 -140.7805
12.817383 65.492 -148.6611
13.183594 65.000 -148.1367
13.549805 65.636 -138.9595
13.916016 68.058 -133.0334
14.282227 70.850 -136.7223
14.648438 73.102 -146.5729
15.014648 74.640 -159.1169
15.380859 75.481 -172.2439
15.747070 75.663 175.6464
16.113281 75.255 166.3381
16.479492 74.481 162.1742
16.845703 73.992 164.7542
17.211914 74.627 170.2610
17.578125 76.186 171.2723
17.944336 77.773 166.0844
18.310547 78.886 156.9819
18.676758 79.372 146.3090
19.042969 79.192 135.9539
19.409180 78.348 127.8478
19.775391 76.939 124.5603
20.141602 75.403 129.2538
20.507812 74.771 141.9644
20.874023 75.627 155.1879
21.240234 77.257 163.5640
21.606445 79.072 168.0270
21.972656 80.954 169.7571
22.338867 82.828 168.9186
22.705078 84.561 165.8276
23.071289 86.054 161.3503
23.437500 87.307 156.5603
23.803711 88.398 152.2972
24.169922 89.482 148.7837
24.536133 90.685 145.4668
24.902344 92.025 141.3966
25.268555 93.414 135.9167
25.634766 94.739 128.9637
26.000977 95.923 120.8657
26.367188 96.934 112.0511
26.733398 97.768 102.8909
27.099609 98.437 93.6658
27.465820 98.956 84.6008
27.832031 99.341 75.9153
28.198242 99.621 67.8442
28.564453 99.844 60.5928
28.930664 100.081 54.2096
29.296875 100.408 48.4402
29.663086 100.869 42.7196
30.029297 101.438 36.4158
30.395508 102.040 29.1536
30.761719 102.587 20.9474
31.127930 103.015 12.1062
31.494141 103.296 3.0693
31.860352 103.442 -5.7312
32.226562 103.490 -13.9723
32.592773 103.488 -21.5146
32.958984 103.482 -28.4260
33.325195 103.501 -34.9161
33.691406 103.542 -41.1924
34.057617 103.582 -47.3304
34.423828 103.604 -53.2477
34.790039 103.609 -58.7847
35.156250 103.621 -63.8372
35.522461 103.672 -68.4592
35.888672 103.781 -72.8634
36.254883 103.938 -77.2966
36.621094 104.109 -81.8826
36.987305 104.260 -86.5494
37.353516 104.378 -91.0890
37.719727 104.480 -95.2971
38.085938 104.605 -99.1262
38.452148 104.789 -102.7599
38.818359 105.039 -106.5352
39.184570 105.324 -110.7454
39.550781 105.590 -115.4733
39.916992 105.790 -120.5697
40.283203 105.901 -125.7465
40.649414 105.931 -130.7040
41.015625 105.910 -135.2415
41.381836 105.876 -139.3185
41.748047 105.860 -143.0422
42.114258 105.873 -146.5848
42.480469 105.911 -150.0854
42.846680 105.962 -153.6072
43.212891 106.021 -157.1627
43.579102 106.084 -160.7643
43.945312 106.144 -164.4421
44.311523 106.189 -168.2208
44.677734 106.210 -172.0809
45.043945 106.197 -175.9478
45.410156 106.150 -179.7201
45.776367 106.079 176.6780
46.142578 105.998 173.2582
46.508789 105.915 169.9689
46.875000 105.834 166.7334
47.241211 105.746 163.4971
47.607422 105.642 160.2458
47.973633 105.515 156.9941
48.339844 105.357 153.7651
48.706055 105.161 150.5924
49.072266 104.917 147.5426
49.438477 104.620 144.7378
49.804688 104.274 142.3439
50.170898 103.903 140.5101
50.537109 103.543 139.2804
50.903320 103.231 138.5309
51.269531 102.983 138.0033
51.635742 102.787 137.4357
52.001953 102.611 136.6952
52.368164 102.419 135.8187
52.734375 102.189 134.9630
53.100586 101.919 134.3296
53.466797 101.618 134.1119
53.833008 101.314 134.4579
54.199219 101.048 135.4194
54.565430 100.863 136.8846
54.931641 100.789 138.5580
55.297852 100.822 140.0724
55.664062 100.920 141.1891
56.030273 101.038 141.9207
56.396484 101.148 142.4761
56.762695 101.261 143.0819
57.128906 101.408 143.8060
57.495117 101.618 144.5020
57.861328 101.890 144.9237
58.227539 102.196 144.9142
58.593750 102.502 144.4979
58.959961 102.788 143.8276
59.326172 103.056 143.0582
59.692383 103.321 142.2526
60.058594 103.596 141.3739
60.424805 103.884 140.3472
60.791016 104.176 139.1301
61.157227 104.465 137.7344
61.523438 104.744 136.1958
61.889648 105.017 134.5343
62.255859 105.279 132.7427
62.622070 105.530 130.8101
62.988281 105.762 128.7512
63.354492 105.971 126.6144
63.720703 106.161 124.4598
64.086914 106.337 122.3270
64.453125 106.505 120.2183
64.819336 106.669 118.1093
65.185547 106.832 115.9761
65.551758 106.992 113.8148
65.917969 107.148 111.6372
66.284180 107.303 109.4465
66.650391 107.463 107.2185
67.016602 107.628 104.9031
67.382812 107.793 102.4518
67.749023 107.948 99.8472
68.115234 108.084 97.1158
68.481445 108.196 94.3138
68.847656 108.287 91.4967
69.213867 108.361 88.6927
69.580078 108.425 85.8942
69.946289 108.481 83.0703
70.312500 108.525 80.1934
70.678711 108.552 77.2584
71.044922 108.558 74.2887
71.411133 108.540 71.3231
71.777344 108.501 68.3970
72.143555 108.444 65.5272
72.509766 108.374 62.7104
72.875977 108.290 59.9330
73.242188 108.192 57.1865
73.608398 108.077 54.4791
73.974609 107.944 51.8345
74.340820 107.793 49.2817
74.707031 107.630 46.8413
75.073242 107.460 44.5167
75.439453 107.285 42.2954
75.805664 107.105 40.1606
76.171875 106.921 38.1028
76.538086 106.729 36.1241
76.904297 106.530 34.2343
77.270508 106.328 32.4386
77.636719 106.124 30.7314
78.002930 105.920 29.0983
78.369141 105.714 27.5271
78.735352 105.505 26.0209
79.101562 105.288 24.6024
79.467773 105.064 23.3074
79.833984 104.839 22.1678
80.200195 104.617 21.1958
80.566406 104.408 20.3732
80.932617 104.219 19.6538
81.298828 104.050 18.9769
81.665039 103.898 18.2856
82.031250 103.756 17.5453
82.397461 103.614 16.7540
82.763672 103.465 15.9435
83.129883 103.306 15.1661
83.496094 103.137 14.4756
83.862305 102.965 13.9050
84.228516 102.795 13.4562
84.594727 102.632 13.1073
84.960938 102.475 12.8373
85.327148 102.321 12.6519
85.693359 102.169 12.5914
86.059570 102.024 12.7106
86.425781 101.899 13.0382
86.791992 101.809 13.5431
87.158203 101.764 14.1305
87.524414 101.766 14.6798
87.890625 101.805 15.0983
88.256836 101.866 15.3541
88.623047 101.940 15.4698
88.989258 102.022 15.4883
89.355469 102.112 15.4403
89.721680 102.214 15.3322
90.087891 102.330 15.1541
90.454102 102.458 14.8942
90.820312 102.599 14.5417
91.186523 102.754 14.0798
91.552734 102.922 13.4790
91.918945 103.098 12.7047
92.285156 103.273 11.7391
92.651367 103.439 10.5983
93.017578 103.592 9.3311
93.383789 103.731 7.9944
93.750000 103.862 6.6213
94.116211 103.993 5.2009
94.482422 104.126 3.6871
94.848633 104.256 2.0330
95.214844 104.373 0.2268
95.581055 104.467 -1.6930
95.947266 104.535 -3.6545
96.313477 104.580 -5.5868
96.679688 104.611 -7.4539
97.045898 104.639 -9.2681
97.412109 104.667 -11.0756
97.778320 104.696 -12.9247
98.144531 104.718 -14.8365
98.510742 104.729 -16.7976
98.876953 104.726 -18.7734
99.243164 104.712 -20.7340
99.609375 104.691 -22.6721
99.975586 104.667 -24.6080
100.341797 104.639 -26.5751
100.708008 104.604 -28.5999
101.074219 104.555 -30.6844
101.440430 104.486 -32.8011
101.806641 104.392 -34.9000
102.172852 104.273 -36.9224
102.539062 104.134 -38.8168
102.905273 103.983 -40.5511
103.271484 103.827 -42.1180
103.637695 103.675 -43.5327
104.003906 103.531 -44.8256
104.370117 103.399 -46.0325
104.736328 103.281 -47.1887
105.102539 103.176 -48.3259
105.468750 103.082 -49.4724
105.834961 102.996 -50.6522
106.201172 102.915 -51.8817
106.567383 102.834 -53.1643
106.933594 102.748 -54.4883
107.299805 102.655 -55.8290
107.666016 102.554 -57.1576
108.032227 102.448 -58.4521
108.398438 102.340 -59.7056
108.764648 102.233 -60.9244
109.130859 102.126 -62.1213
109.497070 102.018 -63.3016
109.863281 101.906 -64.4541
110.229492 101.790 -65.5525
110.595703 101.673 -66.5676
110.961914 101.561 -67.4860
111.328125 101.461 -68.3237
111.694336 101.379 -69.1259
112.060547 101.315 -69.9486
112.426758 101.262 -70.8320
112.792969 101.215 -71.7823
113.159180 101.168 -72.7743
113.525391 101.122 -73.7722
113.891602 101.081 -74.7588
114.257812 101.050 -75.7499
114.624023 101.032 -76.7877
114.990234 101.022 -77.9133
115.356445 101.014 -79.1394
115.722656 101.001 -80.4429
116.088867 100.984 -81.7839
116.455078 100.967 -83.1362
116.821289 100.955 -84.5095
117.187500 100.950 -85.9451
117.553711 100.950 -87.4856
117.919922 100.946 -89.1420
118.286133 100.930 -90.8799
118.652344 100.902 -92.6395
119.018555 100.868 -94.3745
119.384766 100.838 -96.0856
119.750977 100.820 -97.8253
120.117188 100.812 -99.6678
120.483398 100.805 -101.6627
120.849609 100.788 -103.8063
121.215820 100.753 -106.0463
121.582031 100.699 -108.3136
121.948242 100.631 -110.5592
122.314453 100.555 -112.7703
122.680664 100.476 -114.9613
123.046875 100.396 -117.1487
123.413086 100.312 -119.3307
123.779297 100.228 -121.4906
124.145508 100.147 -123.6180
124.511719 100.077 -125.7318
124.877930 100.024 -127.8834
125.244141 99.984 -130.1367
125.610352 99.953 -132.5360
125.976562 99.921 -135.0895
126.342773 99.883 -137.7740
126.708984 99.835 -140.5566
127.075195 99.780 -143.4126
127.441406 99.717 -146.3315
127.807617 99.649 -149.3091
128.173828 99.575 -152.3350
128.540039 99.495 -155.3909
128.906250 99.412 -158.4592
129.272461 99.333 -161.5370
129.638672 99.259 -164.6418
130.004883 99.195 -167.8044
130.371094 99.137 -171.0527
130.737305 99.082 -174.3977
131.103516 99.028 -177.8317
131.469727 98.972 178.6630
131.835938 98.916 175.1006
132.202148 98.861 171.4869
132.568359 98.807 167.8223
132.934570 98.753 164.1119
133.300781 98.697 160.3734
133.666992 98.640 156.6370
134.033203 98.583 152.9359
134.399414 98.534 149.2943
134.765625 98.497 145.7161
135.131836 98.480 142.1835
135.498047 98.485 138.6637
135.864258 98.512 135.1213
136.230469 98.558 131.5302
136.596680 98.620 127.8779
136.962891 98.693 124.1641
137.329102 98.775 120.3938
137.695312 98.863 116.5712
138.061523 98.954 112.6997
138.427734 99.043 108.7870
138.793945 99.127 104.8518
139.160156 99.202 100.9263
139.526367 99.267 97.0516
139.892578 99.325 93.2656
140.258789 99.380 89.5895
140.625000 99.436 86.0225
140.991211 99.495 82.5463
141.357422 99.558 79.1396
141.723633 99.622 75.7921
142.089844 99.684 72.5107
142.456055 99.743 69.3140
142.822266 99.799 66.2177
143.188477 99.857 63.2251
143.554688 99.919 60.3245
143.920898 99.986 57.4963
144.287109 100.057 54.7231
144.653320 100.130 51.9932
145.019531 100.205 49.2974
145.385742 100.280 46.6223
145.751953 100.353 43.9504
146.118164 100.418 41.2688
146.484375 100.469 38.5844
146.850586 100.498 35.9359
147.216797 100.502 33.3910
147.583008 100.484 31.0280
147.949219 100.454 28.9064
148.315430 100.427 27.0415
148.681641 100.414 25.3937
149.047852 100.425 23.8849
