* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:20:43
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_2_4 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 23.795 -109.2504
0.732422 28.152 -133.1106
1.098633 28.409 -156.9360
1.464844 24.354 176.2808
1.831055 10.636 28.1773
2.197266 27.934 -37.4398
2.563477 32.960 -65.2224
2.929688 34.747 -92.3226
3.295898 34.173 -120.9306
3.662109 30.598 -154.5895
4.028320 20.774 127.9454
4.394531 28.999 5.9521
4.760742 34.280 -34.5303
5.126953 35.795 -70.1598
5.493164 34.439 -110.6341
5.859375 30.244 178.8997
6.225586 35.052 78.2427
6.591797 41.657 31.1561
6.958008 45.761 -1.1003
7.324219 48.336 -27.5164
7.690430 49.850 -49.0858
8.056641 50.628 -64.8960
8.422852 51.140 -73.6650
8.789062 52.087 -76.4863
9.155273 53.776 -78.3612
9.521484 55.741 -82.8020
9.887695 57.508 -88.9598
10.253906 59.007 -94.7021
10.620117 60.452 -98.9430
10.986328 62.077 -102.4956
11.352539 63.878 -107.1758
11.718750 65.622 -113.8511
12.084961 67.083 -121.9209
12.451172 68.165 -130.0292
12.817383 68.914 -136.6613
13.183594 69.534 -140.6375
13.549805 70.358 -142.0201
13.916016 71.622 -142.7677
14.282227 73.231 -145.3053
14.648438 74.892 -150.5035
15.014648 76.377 -157.8033
15.380859 77.588 -166.2296
15.747070 78.510 -174.8905
16.113281 79.177 176.9363
16.479492 79.658 169.8087
16.845703 80.054 164.0586
17.211914 80.491 159.6243
17.578125 81.069 155.9189
17.944336 81.806 152.0306
18.310547 82.619 147.2535
18.676758 83.384 141.4678
19.042969 84.006 135.0953
19.409180 84.451 128.8438
19.775391 84.763 123.4194
20.141602 85.057 119.1954
20.507812 85.468 115.8783
20.874023 86.058 112.5358
21.240234 86.765 108.2247
21.606445 87.447 102.6263
21.972656 87.984 96.0858
22.338867 88.320 89.2866
22.705078 88.468 82.9395
23.071289 88.500 77.5483
23.437500 88.521 73.2186
23.803711 88.600 69.6056
24.169922 88.759 66.1516
24.536133 88.957 62.4801
24.902344 89.138 58.5865
25.268555 89.277 54.7051
25.634766 89.390 51.0448
26.000977 89.508 47.6095
26.367188 89.646 44.2153
26.733398 89.787 40.6796
27.099609 89.892 37.0055
27.465820 89.935 33.4081
27.832031 89.921 30.1947
28.198242 89.884 27.6002
28.564453 89.872 25.6843
28.930664 89.926 24.3481
29.296875 90.073 23.4363
29.663086 90.335 22.7936
30.029297 90.735 22.2046
30.395508 91.284 21.3229
30.761719 91.959 19.7495
31.127930 92.703 17.2318
31.494141 93.450 13.7842
31.860352 94.155 9.6373
32.226562 94.800 5.0951
32.592773 95.389 0.4060
32.958984 95.937 -4.2983
33.325195 96.463 -8.9907
33.691406 96.972 -13.6843
34.057617 97.459 -18.3665
34.423828 97.923 -22.9725
34.790039 98.367 -27.4126
35.156250 98.806 -31.6262
35.522461 99.259 -35.6292
35.888672 99.740 -39.5194
36.254883 100.249 -43.4363
36.621094 100.774 -47.4939
36.987305 101.296 -51.7322
37.353516 101.796 -56.1080
37.719727 102.268 -60.5264
38.085938 102.712 -64.8893
38.452148 103.140 -69.1428
38.818359 103.565 -73.3020
39.184570 103.995 -77.4384
39.550781 104.426 -81.6372
39.916992 104.849 -85.9463
40.283203 105.250 -90.3501
40.649414 105.621 -94.7808
41.015625 105.964 -99.1567
41.381836 106.287 -103.4229
41.748047 106.598 -107.5697
42.114258 106.907 -111.6226
42.480469 107.214 -115.6113
42.846680 107.519 -119.5479
43.212891 107.828 -123.4276
43.579102 108.142 -127.2531
43.945312 108.466 -131.0542
44.311523 108.799 -134.8861
44.677734 109.139 -138.8004
45.043945 109.480 -142.8141
45.410156 109.814 -146.9036
45.776367 110.142 -151.0297
46.142578 110.471 -155.1780
46.508789 110.807 -159.3838
46.875000 111.152 -163.7209
47.241211 111.497 -168.2607
47.607422 111.830 -173.0297
47.973633 112.138 -177.9965
48.339844 112.415 176.9049
48.706055 112.663 171.7343
49.072266 112.888 166.5105
49.438477 113.097 161.2032
49.804688 113.287 155.7539
50.170898 113.450 150.1144
50.537109 113.575 144.2770
50.903320 113.648 138.2815
51.269531 113.662 132.1991
51.635742 113.615 126.1069
52.001953 113.511 120.0654
52.368164 113.355 114.1095
52.734375 113.150 108.2539
53.100586 112.897 102.5066
53.466797 112.595 96.8840
53.833008 112.245 91.4163
54.199219 111.848 86.1439
54.565430 111.406 81.1080
54.931641 110.926 76.3428
55.297852 110.412 71.8734
55.664062 109.870 67.7211
56.030273 109.308 63.9073
56.396484 108.733 60.4525
56.762695 108.158 57.3627
57.128906 107.594 54.6111
57.495117 107.054 52.1259
57.861328 106.542 49.7972
58.227539 106.058 47.5076
58.593750 105.586 45.1709
58.959961 105.106 42.7614
59.326172 104.600 40.3188
59.692383 104.055 37.9337
60.058594 103.468 35.7200
60.424805 102.844 33.7882
60.791016 102.190 32.2260
61.157227 101.520 31.0898
61.523438 100.844 30.4105
61.889648 100.171 30.2074
62.255859 99.510 30.5022
62.622070 98.876 31.3214
62.988281 98.287 32.6808
63.354492 97.769 34.5521
63.720703 97.350 36.8270
64.086914 97.049 39.2993
64.453125 96.871 41.6940
64.819336 96.798 43.7418
65.185547 96.798 45.2666
65.551758 96.831 46.2316
65.917969 96.863 46.7244
66.284180 96.877 46.8960
66.650391 96.872 46.8861
67.016602 96.854 46.7712
67.382812 96.830 46.5587
67.749023 96.797 46.2284
68.115234 96.747 45.7935
68.481445 96.670 45.3320
68.847656 96.569 44.9656
69.213867 96.458 44.7955
69.580078 96.359 44.8380
69.946289 96.292 45.0051
70.312500 96.263 45.1520
70.678711 96.262 45.1566
71.044922 96.273 44.9703
71.411133 96.285 44.6080
71.777344 96.289 44.1062
72.143555 96.282 43.4919
72.509766 96.261 42.7866
72.875977 96.220 42.0280
73.242188 96.157 41.2770
73.608398 96.078 40.5956
73.974609 95.992 40.0078
74.340820 95.908 39.4810
74.707031 95.826 38.9528
75.073242 95.738 38.3916
75.439453 95.630 37.8400
75.805664 95.497 37.4088
76.171875 95.349 37.2197
76.538086 95.203 37.3385
76.904297 95.082 37.7407
77.270508 95.002 38.3362
77.636719 94.970 39.0209
78.002930 94.988 39.7048
78.369141 95.057 40.2944
78.735352 95.173 40.6680
79.101562 95.321 40.6978
79.467773 95.473 40.3182
79.833984 95.598 39.5840
80.200195 95.675 38.6639
80.566406 95.702 37.7698
80.932617 95.699 37.0588
81.298828 95.693 36.5642
81.665039 95.702 36.1996
82.031250 95.727 35.8463
82.397461 95.756 35.4563
82.763672 95.778 35.0886
83.129883 95.797 34.8566
83.496094 95.832 34.8245
83.862305 95.911 34.9331
84.228516 96.045 35.0066
84.594727 96.233 34.8406
84.960938 96.451 34.2980
85.327148 96.674 33.3479
85.693359 96.881 32.0400
86.059570 97.058 30.4620
86.425781 97.198 28.7118
86.791992 97.302 26.8865
87.158203 97.376 25.0731
87.524414 97.431 23.3279
87.890625 97.481 21.6505
88.256836 97.540 19.9757
88.623047 97.609 18.1987
88.989258 97.680 16.2255
89.355469 97.737 14.0159
89.721680 97.766 11.5934
90.087891 97.755 9.0228
90.454102 97.702 6.3766
90.820312 97.606 3.7126
91.186523 97.470 1.0719
91.552734 97.295 -1.5117
91.918945 97.083 -4.0049
92.285156 96.836 -6.3796
92.651367 96.561 -8.6248
93.017578 96.261 -10.7498
93.383789 95.936 -12.7720
93.750000 95.581 -14.6940
94.116211 95.194 -16.4893
94.482422 94.773 -18.1123
94.848633 94.321 -19.5270
95.214844 93.842 -20.7312
95.581055 93.334 -21.7527
95.947266 92.788 -22.6088
96.313477 92.187 -23.2537
96.679688 91.511 -23.5488
97.045898 90.755 -23.2708
97.412109 89.923 -22.1439
97.778320 89.037 -19.8690
98.144531 88.136 -16.1283
98.510742 87.288 -10.6003
98.876953 86.611 -3.0992
99.243164 86.268 6.0543
99.609375 86.387 15.7083
99.975586 86.945 24.3002
100.341797 87.779 30.8351
100.708008 88.708 35.2365
101.074219 89.622 37.9492
101.440430 90.473 39.4940
101.806641 91.258 40.2589
102.172852 91.989 40.4623
102.539062 92.677 40.1949
102.905273 93.326 39.4880
103.271484 93.930 38.3716
103.637695 94.484 36.9030
104.003906 94.984 35.1622
104.370117 95.433 33.2302
104.736328 95.835 31.1647
105.102539 96.197 28.9917
105.468750 96.520 26.7148
105.834961 96.805 24.3369
106.201172 97.046 21.8793
106.567383 97.242 19.3887
106.933594 97.392 16.9290
107.299805 97.503 14.5613
107.666016 97.582 12.3251
108.032227 97.640 10.2280
108.398438 97.685 8.2485
108.764648 97.721 6.3505
109.130859 97.747 4.5018
109.497070 97.760 2.6892
109.863281 97.756 0.9229
110.229492 97.736 -0.7706
110.595703 97.700 -2.3596
110.961914 97.652 -3.8230
111.328125 97.599 -5.1589
111.694336 97.546 -6.3840
112.060547 97.495 -7.5231
112.426758 97.446 -8.5958
112.792969 97.395 -9.6079
113.159180 97.343 -10.5511
113.525391 97.290 -11.4132
113.891602 97.239 -12.1854
114.257812 97.190 -12.8674
114.624023 97.146 -13.4644
114.990234 97.108 -13.9808
115.356445 97.078 -14.4191
115.722656 97.058 -14.7816
116.088867 97.050 -15.0780
116.455078 97.057 -15.3290
116.821289 97.080 -15.5649
117.187500 97.118 -15.8186
117.553711 97.168 -16.1140
117.919922 97.224 -16.4580
118.286133 97.283 -16.8378
118.652344 97.342 -17.2267
119.018555 97.403 -17.5977
119.384766 97.471 -17.9387
119.750977 97.552 -18.2633
120.117188 97.648 -18.6062
120.483398 97.758 -19.0089
120.849609 97.877 -19.4999
121.215820 98.001 -20.0836
121.582031 98.126 -20.7438
121.948242 98.249 -21.4570
122.314453 98.371 -22.2065
122.680664 98.493 -22.9869
123.046875 98.616 -23.8003
123.413086 98.738 -24.6460
123.779297 98.859 -25.5168
124.145508 98.980 -26.4020
124.511719 99.102 -27.2938
124.877930 99.227 -28.1940
125.244141 99.358 -29.1121
125.610352 99.493 -30.0594
125.976562 99.635 -31.0453
126.342773 99.782 -32.0779
126.708984 99.935 -33.1702
127.075195 100.096 -34.3446
127.441406 100.261 -35.6283
127.807617 100.425 -37.0417
128.173828 100.583 -38.5857
128.540039 100.729 -40.2374
128.906250 100.861 -41.9614
129.272461 100.981 -43.7262
129.638672 101.091 -45.5208
130.004883 101.195 -47.3574
130.371094 101.292 -49.2601
130.737305 101.377 -51.2450
131.103516 101.446 -53.3063
131.469727 101.493 -55.4152
131.835938 101.517 -57.5321
132.202148 101.520 -59.6233
132.568359 101.504 -61.6707
132.934570 101.470 -63.6680
133.300781 101.419 -65.6099
133.666992 101.349 -67.4788
134.033203 101.259 -69.2400
134.399414 101.152 -70.8496
134.765625 101.034 -72.2676
135.131836 100.914 -73.4724
135.498047 100.800 -74.4688
135.864258 100.702 -75.2837
136.230469 100.624 -75.9580
136.596680 100.569 -76.5347
136.962891 100.538 -77.0498
137.329102 100.530 -77.5312
137.695312 100.545 -78.0034
138.061523 100.584 -78.4907
138.427734 100.645 -79.0234
138.793945 100.726 -79.6299
139.160156 100.823 -80.3333
139.526367 100.931 -81.1382
139.892578 101.045 -82.0332
140.258789 101.164 -82.9983
140.625000 101.289 -84.0190
140.991211 101.423 -85.0967
141.357422 101.565 -86.2505
141.723633 101.716 -87.5037
142.089844 101.871 -88.8726
142.456055 102.026 -90.3550
142.822266 102.177 -91.9355
143.188477 102.325 -93.5967
143.554688 102.471 -95.3296
143.920898 102.618 -97.1396
144.287109 102.763 -99.0415
144.653320 102.907 -101.0479
145.019531 103.045 -103.1626
145.385742 103.175 -105.3779
145.751953 103.296 -107.6797
146.118164 103.407 -110.0549
146.484375 103.508 -112.4968
146.850586 103.600 -115.0027
147.216797 103.680 -117.5684
147.583008 103.749 -120.1838
147.949219 103.804 -122.8315
148.315430 103.848 -125.4927
