* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:09:03
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_0_3 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 18.229 169.7350
0.732422 8.349 178.0560
1.098633 13.038 -60.0270
1.464844 18.790 -57.1009
1.831055 19.602 -48.1788
2.197266 20.660 -16.8890
2.563477 25.378 6.1594
2.929688 29.630 9.0856
3.295898 32.384 3.8236
3.662109 33.742 -5.0917
4.028320 33.524 -16.2607
4.394531 30.646 -28.0752
4.760742 17.270 -12.0034
5.126953 31.337 101.1919
5.493164 38.893 84.7938
5.859375 42.963 63.5009
6.225586 45.403 40.0807
6.591797 46.793 15.5031
6.958008 47.432 -9.0122
7.324219 47.526 -31.2966
7.690430 47.335 -47.9623
8.056641 47.514 -55.8528
8.422852 49.026 -58.1558
8.789062 51.619 -63.5858
9.155273 54.161 -73.9795
9.521484 56.076 -86.2032
9.887695 57.288 -96.9501
10.253906 58.043 -103.3474
10.620117 58.970 -104.2480
10.986328 60.695 -103.3526
11.352539 62.964 -106.1622
11.718750 65.080 -113.5090
12.084961 66.660 -123.1917
12.451172 67.621 -132.6787
12.817383 68.072 -139.5413
13.183594 68.380 -141.7483
13.549805 69.184 -139.7301
13.916016 70.827 -138.0186
14.282227 72.892 -140.5170
14.648438 74.840 -147.1199
15.014648 76.430 -156.1546
15.380859 77.617 -166.1608
15.747070 78.429 -176.1113
16.113281 78.922 174.7530
16.479492 79.173 167.0681
16.845703 79.299 161.3533
17.211914 79.475 157.7574
17.578125 79.889 155.5942
17.944336 80.617 153.3208
18.310547 81.537 149.5077
18.676758 82.427 143.7721
19.042969 83.109 136.7034
19.409180 83.500 129.3576
19.775391 83.619 122.8916
20.141602 83.590 118.2379
20.507812 83.625 115.5683
20.874023 83.900 113.8608
21.240234 84.392 111.5449
21.606445 84.911 107.8726
21.972656 85.269 103.3192
22.338867 85.402 99.0043
22.705078 85.380 96.0089
23.071289 85.381 94.7467
23.437500 85.573 94.5652
23.803711 85.958 94.2651
24.169922 86.411 93.2621
24.536133 86.821 91.9594
24.902344 87.195 91.1267
25.268555 87.648 91.0805
25.634766 88.289 91.2959
26.000977 89.114 90.8716
26.367188 90.022 89.3644
26.733398 90.929 86.9746
27.099609 91.821 84.0918
27.465820 92.734 80.8368
27.832031 93.691 76.9698
28.198242 94.663 72.1641
28.564453 95.583 66.3325
28.930664 96.389 59.7118
29.296875 97.055 52.7278
29.663086 97.593 45.8026
30.029297 98.048 39.2012
30.395508 98.470 32.9581
30.761719 98.893 26.9194
31.127930 99.320 20.8886
31.494141 99.735 14.7734
31.860352 100.125 8.6276
32.226562 100.489 2.5792
32.592773 100.838 -3.2816
32.958984 101.191 -8.9733
33.325195 101.563 -14.6070
33.691406 101.947 -20.3020
34.057617 102.325 -26.1026
34.423828 102.680 -31.9576
34.790039 103.004 -37.7609
35.156250 103.301 -43.4106
35.522461 103.580 -48.8473
35.888672 103.851 -54.0595
36.254883 104.125 -59.0702
36.621094 104.406 -63.9275
36.987305 104.699 -68.7053
37.353516 104.999 -73.4965
37.719727 105.292 -78.3782
38.085938 105.555 -83.3560
38.452148 105.767 -88.3241
38.818359 105.918 -93.0746
39.184570 106.023 -97.3697
39.550781 106.124 -101.0611
39.916992 106.272 -104.2096
40.283203 106.507 -107.1100
40.649414 106.825 -110.1580
41.015625 107.190 -113.6359
41.381836 107.550 -117.5894
41.748047 107.865 -121.8612
42.114258 108.123 -126.2093
42.480469 108.332 -130.4215
42.846680 108.515 -134.3833
43.212891 108.700 -138.0890
43.579102 108.898 -141.6048
43.945312 109.117 -145.0152
44.311523 109.353 -148.3844
44.677734 109.607 -151.7502
45.043945 109.880 -155.1389
45.410156 110.172 -158.5831
45.776367 110.484 -162.1295
46.142578 110.812 -165.8353
46.508789 111.150 -169.7560
46.875000 111.487 -173.9282
47.241211 111.811 -178.3543
47.607422 112.111 177.0043
47.973633 112.379 172.2156
48.339844 112.617 167.3489
48.706055 112.834 162.4402
49.072266 113.037 157.4680
49.438477 113.230 152.3594
49.804688 113.406 147.0269
50.170898 113.550 141.4194
50.537109 113.640 135.5555
50.903320 113.661 129.5229
51.269531 113.604 123.4492
51.635742 113.473 117.4608
52.001953 113.275 111.6478
52.368164 113.025 106.0485
52.734375 112.729 100.6606
53.100586 112.391 95.4696
53.466797 112.012 90.4788
53.833008 111.589 85.7193
54.199219 111.127 81.2379
54.565430 110.632 77.0745
54.931641 110.111 73.2480
55.297852 109.572 69.7658
55.664062 109.019 66.6446
56.030273 108.460 63.9220
56.396484 107.912 61.6316
56.762695 107.397 59.7482
57.128906 106.937 58.1428
57.495117 106.540 56.6007
57.861328 106.192 54.9129
58.227539 105.866 52.9745
58.593750 105.534 50.8131
58.959961 105.178 48.5344
59.326172 104.798 46.2342
59.692383 104.397 43.9391
60.058594 103.976 41.6139
60.424805 103.524 39.2269
60.791016 103.022 36.8227
61.157227 102.453 34.5459
61.523438 101.817 32.5990
61.889648 101.132 31.1566
62.255859 100.424 30.2820
62.622070 99.720 29.9038
62.988281 99.023 29.8908
63.354492 98.318 30.1845
63.720703 97.585 30.8925
64.086914 96.820 32.2739
64.453125 96.052 34.6215
64.819336 95.342 38.0989
65.185547 94.763 42.6132
65.551758 94.375 47.8112
65.917969 94.199 53.2081
66.284180 94.224 58.3372
66.650391 94.412 62.8369
67.016602 94.712 66.4933
67.382812 95.066 69.2722
67.749023 95.428 71.3074
68.115234 95.775 72.8274
68.481445 96.108 74.0504
68.847656 96.444 75.0899
69.213867 96.804 75.9174
69.580078 97.195 76.3998
69.946289 97.604 76.3914
70.312500 98.003 75.8246
70.678711 98.360 74.7485
71.044922 98.652 73.3166
71.411133 98.869 71.7415
71.777344 99.018 70.2405
72.143555 99.120 68.9788
72.509766 99.206 68.0200
72.875977 99.306 67.3056
73.242188 99.434 66.6852
73.608398 99.590 65.9966
73.974609 99.759 65.1469
74.340820 99.921 64.1454
74.707031 100.070 63.0732
75.073242 100.209 62.0165
75.439453 100.349 61.0081
75.805664 100.502 60.0074
76.171875 100.671 58.9319
76.538086 100.847 57.7128
76.904297 101.018 56.3367
77.270508 101.178 54.8444
77.636719 101.328 53.2934
78.002930 101.472 51.7137
78.369141 101.619 50.0854
78.735352 101.771 48.3539
79.101562 101.920 46.4699
79.467773 102.056 44.4267
79.833984 102.168 42.2696
80.200195 102.253 40.0738
80.566406 102.316 37.9069
80.932617 102.368 35.7985
81.298828 102.418 33.7314
81.665039 102.471 31.6585
82.031250 102.527 29.5302
82.397461 102.582 27.3146
82.763672 102.632 25.0007
83.129883 102.673 22.5878
83.496094 102.703 20.0746
83.862305 102.721 17.4563
84.228516 102.722 14.7286
84.594727 102.704 11.8904
84.960938 102.665 8.9430
85.327148 102.601 5.8868
85.693359 102.507 2.7236
86.059570 102.377 -0.5344
86.425781 102.204 -3.8531
86.791992 101.984 -7.1743
87.158203 101.717 -10.4276
87.524414 101.410 -13.5553
87.890625 101.071 -16.5364
88.256836 100.707 -19.3932
88.623047 100.321 -22.1748
88.989258 99.909 -24.9254
89.355469 99.463 -27.6617
89.721680 98.973 -30.3711
90.087891 98.431 -33.0269
90.454102 97.831 -35.5999
90.820312 97.160 -38.0476
91.186523 96.405 -40.2864
91.552734 95.555 -42.1674
91.918945 94.605 -43.4868
92.285156 93.568 -44.0431
92.651367 92.465 -43.7133
93.017578 91.308 -42.4736
93.383789 90.083 -40.2798
93.750000 88.749 -36.8011
94.116211 87.290 -31.1473
94.482422 85.821 -21.8790
94.848633 84.718 -8.0143
95.214844 84.494 8.6139
95.581055 85.210 23.6530
95.947266 86.424 34.7800
96.313477 87.776 42.4155
96.679688 89.124 47.4996
97.045898 90.423 50.6272
97.412109 91.642 52.1685
97.778320 92.753 52.4601
98.144531 93.744 51.8408
98.510742 94.618 50.6063
98.876953 95.389 48.9695
99.243164 96.070 47.0602
99.609375 96.674 44.9559
99.975586 97.209 42.7148
100.341797 97.682 40.3936
100.708008 98.100 38.0432
101.074219 98.474 35.6961
101.440430 98.812 33.3594
101.806641 99.119 31.0219
102.172852 99.396 28.6707
102.539062 99.645 26.3055
102.905273 99.864 23.9425
103.271484 100.055 21.6062
103.637695 100.220 19.3178
104.003906 100.364 17.0861
104.370117 100.493 14.9064
104.736328 100.607 12.7654
105.102539 100.708 10.6511
105.468750 100.795 8.5588
105.834961 100.866 6.4952
106.201172 100.923 4.4741
106.567383 100.965 2.5088
106.933594 100.998 0.6030
107.299805 101.023 -1.2538
107.666016 101.041 -3.0821
108.032227 101.050 -4.8989
108.398438 101.045 -6.7018
108.764648 101.022 -8.4607
109.130859 100.980 -10.1237
109.497070 100.923 -11.6351
109.863281 100.861 -12.9607
110.229492 100.804 -14.1039
110.595703 100.763 -15.1072
110.961914 100.740 -16.0349
111.328125 100.735 -16.9474
111.694336 100.743 -17.8826
112.060547 100.761 -18.8521
112.426758 100.783 -19.8524
112.792969 100.810 -20.8785
113.159180 100.841 -21.9329
113.525391 100.876 -23.0228
113.891602 100.911 -24.1532
114.257812 100.945 -25.3198
114.624023 100.975 -26.5087
114.990234 101.002 -27.7039
115.356445 101.028 -28.8974
115.722656 101.054 -30.0944
116.088867 101.081 -31.3099
116.455078 101.107 -32.5585
116.821289 101.129 -33.8430
117.187500 101.144 -35.1486
117.553711 101.150 -36.4475
117.919922 101.149 -37.7102
118.286133 101.144 -38.9166
118.652344 101.141 -40.0638
119.018555 101.142 -41.1649
119.384766 101.152 -42.2433
119.750977 101.172 -43.3263
120.117188 101.201 -44.4392
120.483398 101.237 -45.6038
120.849609 101.277 -46.8356
121.215820 101.319 -48.1429
121.582031 101.359 -49.5248
121.948242 101.394 -50.9711
122.314453 101.422 -52.4657
122.680664 101.442 -53.9906
123.046875 101.455 -55.5308
123.413086 101.463 -57.0767
123.779297 101.467 -58.6255
124.145508 101.469 -60.1818
124.511719 101.470 -61.7560
124.877930 101.470 -63.3624
125.244141 101.469 -65.0152
125.610352 101.462 -66.7233
125.976562 101.449 -68.4860
126.342773 101.425 -70.2931
126.708984 101.389 -72.1278
127.075195 101.341 -73.9731
127.441406 101.282 -75.8170
127.807617 101.214 -77.6542
128.173828 101.135 -79.4850
128.540039 101.048 -81.3113
128.906250 100.950 -83.1340
129.272461 100.840 -84.9504
129.638672 100.716 -86.7524
130.004883 100.577 -88.5240
130.371094 100.422 -90.2395
130.737305 100.250 -91.8661
131.103516 100.066 -93.3710
131.469727 99.876 -94.7341
131.835938 99.686 -95.9581
132.202148 99.503 -97.0698
132.568359 99.327 -98.1085
132.934570 99.158 -99.1064
133.300781 98.992 -100.0749
133.666992 98.826 -101.0034
134.033203 98.661 -101.8749
134.399414 98.498 -102.6833
134.765625 98.342 -103.4420
135.131836 98.190 -104.1748
135.498047 98.039 -104.8949
135.864258 97.884 -105.5876
136.230469 97.722 -106.2091
136.596680 97.555 -106.7031
136.962891 97.391 -107.0256
137.329102 97.238 -107.1635
137.695312 97.109 -107.1359
138.061523 97.008 -106.9821
138.427734 96.942 -106.7469
138.793945 96.913 -106.4760
139.160156 96.923 -106.2204
139.526367 96.973 -106.0405
139.892578 97.060 -105.9978
140.258789 97.176 -106.1376
140.625000 97.314 -106.4785
140.991211 97.467 -107.0176
141.357422 97.634 -107.7501
141.723633 97.812 -108.6846
142.089844 97.999 -109.8433
142.456055 98.188 -111.2428
142.822266 98.371 -112.8742
143.188477 98.542 -114.6993
143.554688 98.701 -116.6682
143.920898 98.853 -118.7482
144.287109 99.003 -120.9441
144.653320 99.155 -123.2952
145.019531 99.306 -125.8503
145.385742 99.450 -128.6373
145.751953 99.576 -131.6489
146.118164 99.681 -134.8512
146.484375 99.761 -138.2039
146.850586 99.817 -141.6772
147.216797 99.850 -145.2547
147.583008 99.861 -148.9226
147.949219 99.848 -152.6593
