* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:17:40
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_0_4 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 35.944 13.8083
0.732422 36.543 22.0827
1.098633 36.357 27.3425
1.464844 35.052 36.6389
1.831055 33.635 60.8005
2.197266 35.532 93.0263
2.563477 39.384 107.0457
2.929688 42.545 107.5295
3.295898 44.668 101.8006
3.662109 45.779 93.1507
4.028320 45.847 83.9170
4.394531 44.804 77.4615
4.760742 42.972 80.6327
5.126953 42.693 97.7321
5.493164 45.410 106.1025
5.859375 48.253 96.9790
6.225586 50.221 78.2325
6.591797 51.454 54.3112
6.958008 52.228 27.5523
7.324219 52.769 0.0776
7.690430 53.187 -25.8353
8.056641 53.488 -48.1694
8.422852 53.685 -65.6057
8.789062 53.889 -77.7488
9.155273 54.266 -85.3114
9.521484 54.902 -89.6409
9.887695 55.804 -91.5809
10.253906 57.083 -91.5664
10.620117 58.911 -91.2708
10.986328 61.183 -93.3857
11.352539 63.517 -99.1028
11.718750 65.580 -107.6463
12.084961 67.214 -117.5131
12.451172 68.390 -127.1790
12.817383 69.173 -135.2191
13.183594 69.746 -140.4361
13.549805 70.419 -142.4870
13.916016 71.503 -142.7982
14.282227 73.034 -143.9929
14.648438 74.759 -147.7057
15.014648 76.408 -153.9087
15.380859 77.830 -161.8266
15.747070 78.968 -170.6260
16.113281 79.812 -179.5771
16.479492 80.386 171.9850
16.845703 80.747 164.6855
17.211914 81.001 159.0058
17.578125 81.302 154.9857
17.944336 81.788 151.9308
18.310547 82.482 148.6576
18.676758 83.272 144.3099
19.042969 84.006 138.8676
19.409180 84.587 132.9573
19.775391 85.013 127.4053
20.141602 85.370 122.8081
20.507812 85.792 119.1467
20.874023 86.364 115.6899
21.240234 87.056 111.5023
21.606445 87.743 106.1495
21.972656 88.302 99.8864
22.338867 88.672 93.3729
22.705078 88.867 87.3226
23.071289 88.963 82.2171
23.437500 89.069 78.0878
23.803711 89.246 74.5006
24.169922 89.500 70.8704
24.536133 89.776 66.8730
24.902344 90.017 62.5644
25.268555 90.201 58.1836
25.634766 90.339 53.8971
26.000977 90.442 49.6994
26.367188 90.498 45.5329
26.733398 90.473 41.5135
27.099609 90.347 38.0587
27.465820 90.160 35.7733
27.832031 90.037 35.0435
28.198242 90.148 35.4726
28.564453 90.569 35.8115
28.930664 91.208 34.8556
29.296875 91.891 32.2979
29.663086 92.490 28.6171
30.029297 92.971 24.5294
30.395508 93.366 20.5877
30.761719 93.741 17.0042
31.127930 94.150 13.6650
31.494141 94.613 10.3090
31.860352 95.118 6.7405
32.226562 95.645 2.9148
32.592773 96.179 -1.1216
32.958984 96.715 -5.3295
33.325195 97.258 -9.7198
33.691406 97.800 -14.3259
34.057617 98.328 -19.1505
34.423828 98.827 -24.1372
34.790039 99.287 -29.1826
35.156250 99.709 -34.1683
35.522461 100.099 -38.9932
35.888672 100.472 -43.5974
36.254883 100.842 -47.9799
36.621094 101.224 -52.2068
36.987305 101.623 -56.3978
37.353516 102.030 -60.6788
37.719727 102.423 -65.1157
38.085938 102.777 -69.6646
38.452148 103.074 -74.1700
38.818359 103.316 -78.4177
39.184570 103.525 -82.2236
39.550781 103.740 -85.5295
39.916992 104.000 -88.4535
40.283203 104.324 -91.2458
40.649414 104.702 -94.1655
41.015625 105.108 -97.3608
41.381836 105.510 -100.8381
41.748047 105.891 -104.5064
42.114258 106.241 -108.2462
42.480469 106.564 -111.9545
42.846680 106.868 -115.5604
43.212891 107.166 -119.0255
43.579102 107.469 -122.3436
43.945312 107.785 -125.5446
44.311523 108.122 -128.6912
44.677734 108.484 -131.8607
45.043945 108.868 -135.1177
45.410156 109.269 -138.4990
45.776367 109.683 -142.0217
46.142578 110.107 -145.7068
46.508789 110.540 -149.5929
46.875000 110.975 -153.7260
47.241211 111.401 -158.1306
47.607422 111.806 -162.7872
47.973633 112.180 -167.6362
48.339844 112.524 -172.6090
48.706055 112.844 -177.6680
49.072266 113.147 177.1691
49.438477 113.436 171.8383
49.804688 113.702 166.2686
50.170898 113.931 160.4261
50.537109 114.105 154.3392
50.903320 114.213 148.0906
51.269531 114.249 141.7879
51.635742 114.216 135.5286
52.001953 114.122 129.3759
52.368164 113.973 123.3537
52.734375 113.776 117.4614
53.100586 113.530 111.6990
53.466797 113.233 106.0869
53.833008 112.885 100.6697
54.199219 112.489 95.5035
54.565430 112.053 90.6354
54.931641 111.585 86.0889
55.297852 111.094 81.8653
55.664062 110.586 77.9569
56.030273 110.067 74.3630
56.396484 109.542 71.0900
56.762695 109.022 68.1332
57.128906 108.517 65.4524
57.495117 108.035 62.9636
57.861328 107.576 60.5621
58.227539 107.132 58.1657
58.593750 106.686 55.7498
58.959961 106.227 53.3471
59.326172 105.746 51.0180
59.692383 105.245 48.8121
60.058594 104.726 46.7512
60.424805 104.189 44.8433
60.791016 103.631 43.1161
61.157227 103.047 41.6392
61.523438 102.442 40.5096
61.889648 101.829 39.8023
62.255859 101.228 39.5162
62.622070 100.652 39.5653
62.988281 100.102 39.8403
63.354492 99.563 40.3065
63.720703 99.022 41.0594
64.086914 98.485 42.2841
64.453125 97.982 44.1308
64.819336 97.560 46.5747
65.185547 97.259 49.3710
65.551758 97.085 52.1694
65.917969 97.013 54.7043
66.284180 97.006 56.8905
66.650391 97.043 58.7701
67.016602 97.115 60.4019
67.382812 97.220 61.7988
67.749023 97.353 62.9418
68.115234 97.506 63.8287
68.481445 97.673 64.4963
68.847656 97.853 64.9932
69.213867 98.055 65.3279
69.580078 98.287 65.4355
69.946289 98.548 65.1965
70.312500 98.821 64.4952
70.678711 99.083 63.2800
71.044922 99.307 61.5875
71.411133 99.470 59.5274
71.777344 99.562 57.2473
72.143555 99.580 54.8992
72.509766 99.526 52.6179
72.875977 99.411 50.5139
73.242188 99.246 48.6769
73.608398 99.044 47.1775
73.974609 98.824 46.0606
74.340820 98.605 45.3264
74.707031 98.408 44.9133
75.073242 98.245 44.7035
75.439453 98.114 44.5659
75.805664 98.001 44.4202
76.171875 97.889 44.2825
76.538086 97.768 44.2581
76.904297 97.646 44.4830
77.270508 97.550 45.0349
77.636719 97.512 45.8582
78.002930 97.553 46.7534
78.369141 97.676 47.4547
78.735352 97.853 47.7538
79.101562 98.049 47.5840
79.467773 98.230 47.0226
79.833984 98.379 46.2341
80.200195 98.495 45.3936
80.566406 98.593 44.6218
80.932617 98.696 43.9460
81.298828 98.818 43.3018
81.665039 98.967 42.5748
82.031250 99.134 41.6635
82.397461 99.308 40.5228
82.763672 99.476 39.1691
83.129883 99.631 37.6498
83.496094 99.775 36.0045
83.862305 99.911 34.2415
84.228516 100.038 32.3382
84.594727 100.157 30.2607
84.960938 100.260 27.9871
85.327148 100.339 25.5198
85.693359 100.386 22.8854
86.059570 100.396 20.1276
86.425781 100.366 17.3007
86.791992 100.294 14.4638
87.158203 100.186 11.6716
87.524414 100.049 8.9599
87.890625 99.890 6.3304
88.256836 99.718 3.7435
88.623047 99.533 1.1313
88.989258 99.328 -1.5698
89.355469 99.089 -4.3834
89.721680 98.799 -7.2722
90.087891 98.447 -10.1446
90.454102 98.030 -12.8796
90.820312 97.553 -15.3633
91.186523 97.026 -17.5179
91.552734 96.463 -19.3167
91.918945 95.873 -20.7747
92.285156 95.257 -21.9230
92.651367 94.613 -22.7748
93.017578 93.935 -23.3003
93.383789 93.217 -23.4211
93.750000 92.462 -23.0270
94.116211 91.679 -22.0100
94.482422 90.884 -20.2998
94.848633 90.089 -17.8685
95.214844 89.297 -14.6759
95.581055 88.506 -10.5658
95.947266 87.734 -5.1987
96.313477 87.054 1.8408
96.679688 86.612 10.6406
97.045898 86.573 20.4466
97.412109 86.981 29.7838
97.778320 87.716 37.4341
98.144531 88.609 43.0669
98.510742 89.537 46.9553
98.876953 90.446 49.4925
99.243164 91.312 50.9734
99.609375 92.125 51.5923
99.975586 92.872 51.5071
100.341797 93.544 50.8833
100.708008 94.140 49.8953
101.074219 94.666 48.7032
101.440430 95.134 47.4265
101.806641 95.559 46.1295
102.172852 95.956 44.8231
102.539062 96.336 43.4811
102.905273 96.702 42.0623
103.271484 97.053 40.5306
103.637695 97.387 38.8682
104.003906 97.700 37.0792
104.370117 97.988 35.1833
104.736328 98.252 33.2054
105.102539 98.493 31.1642
105.468750 98.712 29.0657
105.834961 98.911 26.9045
106.201172 99.087 24.6731
106.567383 99.236 22.3736
106.933594 99.356 20.0255
107.299805 99.442 17.6652
107.666016 99.495 15.3379
108.032227 99.517 13.0852
108.398438 99.515 10.9355
108.764648 99.492 8.9001
109.130859 99.452 6.9777
109.497070 99.396 5.1635
109.863281 99.327 3.4589
110.229492 99.244 1.8749
110.595703 99.150 0.4288
110.961914 99.048 -0.8653
111.328125 98.944 -2.0045
111.694336 98.843 -3.0020
112.060547 98.750 -3.8833
112.426758 98.666 -4.6785
112.792969 98.590 -5.4123
113.159180 98.520 -6.0995
113.525391 98.457 -6.7452
113.891602 98.398 -7.3489
114.257812 98.342 -7.9081
114.624023 98.290 -8.4205
114.990234 98.243 -8.8835
115.356445 98.199 -9.2944
115.722656 98.162 -9.6509
116.088867 98.132 -9.9531
116.455078 98.110 -10.2057
116.821289 98.099 -10.4175
117.187500 98.099 -10.5995
117.553711 98.110 -10.7637
117.919922 98.133 -10.9205
118.286133 98.167 -11.0787
118.652344 98.212 -11.2456
119.018555 98.266 -11.4267
119.384766 98.331 -11.6276
119.750977 98.408 -11.8553
120.117188 98.496 -12.1212
120.483398 98.595 -12.4410
120.849609 98.704 -12.8329
121.215820 98.821 -13.3123
121.582031 98.944 -13.8862
121.948242 99.067 -14.5516
122.314453 99.188 -15.2968
122.680664 99.305 -16.1055
123.046875 99.418 -16.9607
123.413086 99.528 -17.8480
123.779297 99.636 -18.7565
124.145508 99.744 -19.6830
124.511719 99.854 -20.6356
124.877930 99.970 -21.6345
125.244141 100.089 -22.7079
125.610352 100.208 -23.8791
125.976562 100.321 -25.1536
126.342773 100.423 -26.5135
126.708984 100.511 -27.9229
127.075195 100.586 -29.3448
127.441406 100.653 -30.7578
127.807617 100.714 -32.1641
128.173828 100.774 -33.5843
128.540039 100.830 -35.0414
128.906250 100.880 -36.5452
129.272461 100.920 -38.0871
129.638672 100.948 -39.6464
130.004883 100.964 -41.2015
130.371094 100.970 -42.7371
130.737305 100.968 -44.2452
131.103516 100.958 -45.7200
131.469727 100.942 -47.1559
131.835938 100.922 -48.5493
132.202148 100.901 -49.9055
132.568359 100.880 -51.2404
132.934570 100.858 -52.5736
133.300781 100.831 -53.9150
133.666992 100.796 -55.2548
134.033203 100.751 -56.5641
134.399414 100.697 -57.8090
134.765625 100.639 -58.9686
135.131836 100.581 -60.0452
135.498047 100.526 -61.0573
135.864258 100.475 -62.0217
136.230469 100.425 -62.9373
136.596680 100.377 -63.7862
136.962891 100.336 -64.5519
137.329102 100.307 -65.2422
137.695312 100.297 -65.8958
138.061523 100.304 -66.5646
138.427734 100.325 -67.2828
138.793945 100.353 -68.0478
139.160156 100.386 -68.8288
139.526367 100.430 -69.5997
139.892578 100.490 -70.3702
140.258789 100.571 -71.1912
140.625000 100.671 -72.1284
140.991211 100.782 -73.2218
141.357422 100.893 -74.4650
141.723633 101.000 -75.8162
142.089844 101.104 -77.2318
142.456055 101.209 -78.6970
142.822266 101.319 -80.2327
143.188477 101.434 -81.8772
143.554688 101.551 -83.6572
143.920898 101.663 -85.5718
144.287109 101.766 -87.5980
144.653320 101.861 -89.7113
145.019531 101.951 -91.9043
145.385742 102.037 -94.1923
145.751953 102.119 -96.6032
146.118164 102.194 -99.1609
146.484375 102.255 -101.8714
146.850586 102.295 -104.7191
147.216797 102.311 -107.6710
147.583008 102.301 -110.6854
147.949219 102.265 -113.7210
148.315430 102.207 -116.7460
148.681641 102.132 -119.7440
