* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 13:48:36
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_1_1 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 14.988 -179.5891
0.732422 12.238 170.3763
1.098633 -0.765 83.4540
1.464844 15.712 -19.1599
1.831055 22.004 -45.9462
2.197266 24.668 -74.6621
2.563477 25.179 -110.9410
2.929688 24.766 -161.9031
3.295898 26.136 136.4577
3.662109 28.830 84.7851
4.028320 30.490 41.6839
4.394531 30.543 -2.1631
4.760742 29.456 -56.1998
5.126953 29.461 -124.4952
5.493164 31.707 170.5410
5.859375 34.231 114.0455
6.225586 36.885 61.1316
6.591797 39.920 15.0333
6.958008 42.734 -20.9690
7.324219 44.806 -47.3273
7.690430 46.146 -64.5725
8.056641 47.275 -72.9102
8.422852 48.945 -75.9393
8.789062 51.150 -80.3042
9.155273 53.172 -88.2626
9.521484 54.535 -97.4716
9.887695 55.203 -104.2080
10.253906 55.677 -104.8666
10.620117 57.013 -100.5979
10.986328 59.460 -99.7793
11.352539 62.021 -106.2117
11.718750 63.997 -117.3586
12.084961 65.175 -130.0177
12.451172 65.521 -141.2709
12.817383 65.153 -147.4761
13.183594 64.772 -144.2400
13.549805 65.940 -134.3203
13.916016 68.672 -130.7567
14.282227 71.445 -136.3680
14.648438 73.609 -147.0509
15.014648 75.084 -159.7498
15.380859 75.908 -172.6433
15.747070 76.131 175.6770
16.113281 75.832 166.7721
16.479492 75.230 162.5876
16.845703 74.881 164.3146
17.211914 75.484 168.8552
17.578125 76.947 169.9595
17.944336 78.529 165.5365
18.310547 79.738 157.2401
18.676758 80.400 147.1562
19.042969 80.470 137.0304
19.409180 79.959 128.5347
19.775391 78.956 123.6158
20.141602 77.756 124.3995
20.507812 76.968 131.4708
20.874023 77.125 141.4062
21.240234 78.077 149.9572
21.606445 79.458 156.1655
21.972656 81.137 160.0491
22.338867 82.992 161.0360
22.705078 84.802 159.0272
23.071289 86.380 154.9015
23.437500 87.670 149.9880
23.803711 88.724 145.4895
24.169922 89.709 142.0277
24.536133 90.805 139.2798
24.902344 92.087 136.1545
25.268555 93.480 131.6617
25.634766 94.845 125.5560
26.000977 96.082 118.1981
26.367188 97.152 110.1268
26.733398 98.070 101.7743
27.099609 98.867 93.3691
27.465820 99.569 84.9653
27.832031 100.190 76.5454
28.198242 100.728 68.1315
28.564453 101.180 59.8334
28.930664 101.561 51.8116
29.296875 101.900 44.1788
29.663086 102.237 36.8978
30.029297 102.601 29.7596
30.395508 102.993 22.4812
30.761719 103.381 14.8680
31.127930 103.725 6.9181
31.494141 103.994 -1.1919
31.860352 104.185 -9.2040
32.226562 104.315 -16.8928
32.592773 104.413 -24.1547
32.958984 104.507 -31.0348
33.325195 104.617 -37.6741
33.691406 104.739 -44.2070
34.057617 104.857 -50.6826
34.423828 104.958 -57.0558
34.790039 105.041 -63.2426
35.156250 105.113 -69.1837
35.522461 105.185 -74.8787
35.888672 105.262 -80.3723
36.254883 105.344 -85.7159
36.621094 105.427 -90.9404
36.987305 105.508 -96.0588
37.353516 105.585 -101.0830
37.719727 105.651 -106.0289
38.085938 105.701 -110.8959
38.452148 105.726 -115.6379
38.818359 105.725 -120.1609
39.184570 105.709 -124.3618
39.550781 105.701 -128.2006
39.916992 105.729 -131.7609
40.283203 105.807 -135.2424
40.649414 105.926 -138.8729
41.015625 106.058 -142.7925
41.381836 106.170 -146.9949
41.748047 106.237 -151.3527
42.114258 106.254 -155.6888
42.480469 106.227 -159.8501
42.846680 106.175 -163.7529
43.212891 106.120 -167.3937
43.579102 106.072 -170.8275
43.945312 106.036 -174.1321
44.311523 106.007 -177.3772
44.677734 105.983 179.3940
45.043945 105.958 176.1693
45.410156 105.924 172.9634
45.776367 105.881 169.8054
46.142578 105.830 166.7195
46.508789 105.773 163.7075
46.875000 105.714 160.7446
47.241211 105.649 157.7952
47.607422 105.571 154.8445
47.973633 105.469 151.9216
48.339844 105.340 149.0989
48.706055 105.184 146.4640
49.072266 105.013 144.0808
49.438477 104.840 141.9617
49.804688 104.676 140.0707
50.170898 104.525 138.3528
50.537109 104.389 136.7678
50.903320 104.267 135.2996
51.269531 104.163 133.9341
51.635742 104.083 132.6310
52.001953 104.028 131.3132
52.368164 103.994 129.8906
52.734375 103.967 128.3016
53.100586 103.933 126.5419
53.466797 103.878 124.6628
53.833008 103.798 122.7446
54.199219 103.695 120.8584
54.565430 103.578 119.0358
54.931641 103.456 117.2592
55.297852 103.330 115.4717
55.664062 103.198 113.6088
56.030273 103.045 111.6354
56.396484 102.857 109.5732
56.762695 102.619 107.5078
57.128906 102.324 105.5713
57.495117 101.978 103.9066
57.861328 101.593 102.6279
58.227539 101.188 101.7922
58.593750 100.775 101.4058
58.959961 100.360 101.4685
59.326172 99.946 102.0310
59.692383 99.542 103.2135
60.058594 99.181 105.1499
60.424805 98.914 107.8562
60.791016 98.800 111.1046
61.157227 98.868 114.4381
61.523438 99.098 117.3726
61.889648 99.439 119.6234
62.255859 99.836 121.1582
62.622070 100.258 122.0820
62.988281 100.694 122.4987
63.354492 101.139 122.4410
63.720703 101.586 121.8914
64.086914 102.019 120.8469
64.453125 102.415 119.3712
64.819336 102.762 117.5940
65.185547 103.061 115.6685
65.551758 103.322 113.7120
65.917969 103.561 111.7640
66.284180 103.791 109.7842
66.650391 104.015 107.6937
67.016602 104.226 105.4365
67.382812 104.412 103.0165
67.749023 104.563 100.4938
68.115234 104.679 97.9485
68.481445 104.767 95.4382
68.847656 104.836 92.9747
69.213867 104.890 90.5341
69.580078 104.928 88.0881
69.946289 104.946 85.6339
70.312500 104.940 83.2029
70.678711 104.910 80.8427
71.044922 104.862 78.5906
71.411133 104.802 76.4547
71.777344 104.738 74.4142
72.143555 104.669 72.4390
72.509766 104.595 70.5088
72.875977 104.512 68.6219
73.242188 104.419 66.7911
73.608398 104.317 65.0319
73.974609 104.207 63.3544
74.340820 104.092 61.7644
74.707031 103.974 60.2643
75.073242 103.856 58.8522
75.439453 103.741 57.5200
75.805664 103.630 56.2505
76.171875 103.523 55.0217
76.538086 103.418 53.8153
76.904297 103.313 52.6202
77.270508 103.209 51.4315
77.636719 103.105 50.2404
78.002930 103.000 49.0305
78.369141 102.890 47.7859
78.735352 102.769 46.5068
79.101562 102.627 45.2252
79.467773 102.459 44.0074
79.833984 102.268 42.9382
80.200195 102.061 42.0909
80.566406 101.852 41.4968
80.932617 101.658 41.1262
81.298828 101.488 40.8943
81.665039 101.340 40.6968
82.031250 101.205 40.4578
82.397461 101.064 40.1700
82.763672 100.905 39.9042
83.129883 100.722 39.7828
83.496094 100.524 39.9324
83.862305 100.328 40.4250
84.228516 100.155 41.2469
84.594727 100.019 42.3158
84.960938 99.923 43.5431
85.327148 99.862 44.8971
85.693359 99.837 46.4087
86.059570 99.861 48.1073
86.425781 99.956 49.9331
86.791992 100.136 51.7059
87.158203 100.397 53.1892
87.524414 100.713 54.2109
87.890625 101.048 54.7377
88.256836 101.378 54.8575
88.623047 101.690 54.7067
88.989258 101.988 54.3971
89.355469 102.280 53.9808
89.721680 102.574 53.4572
90.087891 102.872 52.7998
90.454102 103.174 51.9803
90.820312 103.479 50.9757
91.186523 103.780 49.7662
91.552734 104.074 48.3380
91.918945 104.350 46.6946
92.285156 104.600 44.8672
92.651367 104.819 42.9156
93.017578 105.005 40.9124
93.383789 105.164 38.9198
93.750000 105.302 36.9739
94.116211 105.427 35.0817
94.482422 105.546 33.2325
94.848633 105.659 31.4148
95.214844 105.769 29.6205
95.581055 105.879 27.8394
95.947266 105.992 26.0483
96.313477 106.109 24.2080
96.679688 106.227 22.2749
97.045898 106.340 20.2212
97.412109 106.439 18.0485
97.778320 106.518 15.7888
98.144531 106.573 13.4905
98.510742 106.607 11.1996
98.876953 106.623 8.9474
99.243164 106.625 6.7469
99.609375 106.617 4.5962
99.975586 106.601 2.4858
100.341797 106.580 0.4039
100.708008 106.552 -1.6615
101.074219 106.519 -3.7189
101.440430 106.477 -5.7694
101.806641 106.424 -7.8044
102.172852 106.358 -9.8041
102.539062 106.282 -11.7445
102.905273 106.197 -13.6050
103.271484 106.107 -15.3772
103.637695 106.016 -17.0673
104.003906 105.929 -18.6923
104.370117 105.849 -20.2743
104.736328 105.774 -21.8373
105.102539 105.706 -23.4043
105.468750 105.642 -24.9988
105.834961 105.581 -26.6421
106.201172 105.517 -28.3477
106.567383 105.447 -30.1149
106.933594 105.365 -31.9270
107.299805 105.268 -33.7535
107.666016 105.157 -35.5609
108.032227 105.033 -37.3210
108.398438 104.903 -39.0186
108.764648 104.768 -40.6520
109.130859 104.631 -42.2301
109.497070 104.496 -43.7683
109.863281 104.362 -45.2858
110.229492 104.229 -46.8025
110.595703 104.096 -48.3358
110.961914 103.958 -49.8951
111.328125 103.813 -51.4771
111.694336 103.659 -53.0667
112.060547 103.495 -54.6445
112.426758 103.323 -56.1970
112.792969 103.145 -57.7239
113.159180 102.961 -59.2355
113.525391 102.772 -60.7440
113.891602 102.574 -62.2523
114.257812 102.362 -63.7491
114.624023 102.137 -65.2134
114.990234 101.898 -66.6234
115.356445 101.645 -67.9619
115.722656 101.381 -69.2139
116.088867 101.106 -70.3633
116.455078 100.823 -71.3911
116.821289 100.535 -72.2832
117.187500 100.249 -73.0442
117.553711 99.969 -73.6968
117.919922 99.695 -74.2734
118.286133 99.424 -74.7925
118.652344 99.153 -75.2468
119.018555 98.882 -75.6086
119.384766 98.615 -75.8555
119.750977 98.361 -75.9954
120.117188 98.126 -76.0762
120.483398 97.911 -76.1641
120.849609 97.708 -76.3135
121.215820 97.511 -76.5469
121.582031 97.312 -76.8535
121.948242 97.107 -77.2112
122.314453 96.893 -77.6011
122.680664 96.671 -78.0144
123.046875 96.437 -78.4502
123.413086 96.191 -78.9062
123.779297 95.928 -79.3755
124.145508 95.645 -79.8464
124.511719 95.337 -80.3000
124.877930 95.001 -80.7053
125.244141 94.631 -81.0171
125.610352 94.226 -81.1758
125.976562 93.786 -81.1162
126.342773 93.314 -80.7739
126.708984 92.816 -80.0884
127.075195 92.296 -79.0005
127.441406 91.763 -77.4502
127.807617 91.225 -75.3755
128.173828 90.695 -72.7114
128.540039 90.188 -69.3833
128.906250 89.730 -65.3132
129.272461 89.360 -60.4628
129.638672 89.130 -54.9376
130.004883 89.089 -49.0812
130.371094 89.248 -43.4192
130.737305 89.566 -38.4235
131.103516 89.977 -34.2966
131.469727 90.424 -30.9662
131.835938 90.876 -28.2361
132.202148 91.328 -25.9402
132.568359 91.783 -24.0054
132.934570 92.241 -22.4199
133.300781 92.695 -21.1708
133.666992 93.140 -20.2096
134.033203 93.574 -19.4758
134.399414 94.003 -18.9388
134.765625 94.430 -18.6154
135.131836 94.852 -18.5413
135.498047 95.259 -18.7219
135.864258 95.640 -19.1040
136.230469 95.993 -19.5931
136.596680 96.326 -20.1038
136.962891 96.653 -20.6066
137.329102 96.988 -21.1439
137.695312 97.334 -21.8031
138.061523 97.688 -22.6665
138.427734 98.039 -23.7777
138.793945 98.376 -25.1357
139.160156 98.690 -26.7140
139.526367 98.979 -28.4794
139.892578 99.237 -30.3990
140.258789 99.462 -32.4379
140.625000 99.651 -34.5547
140.991211 99.805 -36.7052
141.357422 99.926 -38.8523
141.723633 100.018 -40.9744
142.089844 100.084 -43.0642
142.456055 100.125 -45.1189
142.822266 100.139 -47.1283
143.188477 100.127 -49.0688
143.554688 100.090 -50.9104
143.920898 100.032 -52.6276
144.287109 99.958 -54.2092
144.653320 99.871 -55.6591
145.019531 99.775 -56.9866
145.385742 99.668 -58.1962
145.751953 99.551 -59.2809
146.118164 99.425 -60.2213
146.484375 99.289 -60.9885
146.850586 99.149 -61.5494
147.216797 99.009 -61.8735
147.583008 98.882 -61.9447
147.949219 98.778 -61.7766
148.315430 98.709 -61.4197
