* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:00:15
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: off_0x1400_1_2 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 23.415 3.3945
0.732422 20.531 26.6341
1.098633 22.319 65.8287
1.464844 25.771 73.4322
1.831055 26.594 64.8864
2.197266 23.583 47.8844
2.563477 9.711 -47.1810
2.929688 26.173 -143.5179
3.295898 31.977 -164.1492
3.662109 34.377 179.1501
4.028320 34.723 165.5687
4.394531 33.514 157.3042
4.760742 31.570 156.7533
5.126953 30.097 155.4697
5.493164 28.540 128.4915
5.859375 30.988 60.3186
6.225586 37.970 15.7308
6.591797 43.076 -10.2338
6.958008 46.377 -30.3802
7.324219 48.356 -46.8368
7.690430 49.391 -59.0088
8.056641 49.988 -65.7155
8.422852 50.856 -67.8625
8.789062 52.343 -70.1291
9.155273 54.014 -76.0051
9.521484 55.346 -84.4950
9.887695 56.185 -92.5237
10.253906 56.787 -96.9352
10.620117 57.829 -97.0237
10.986328 59.779 -97.3103
11.352539 62.165 -102.4177
11.718750 64.297 -112.0314
12.084961 65.842 -123.7208
12.451172 66.708 -135.0034
12.817383 66.950 -143.2718
13.183594 66.900 -145.6071
13.549805 67.414 -141.2742
13.916016 69.179 -136.4906
14.282227 71.587 -137.7649
14.648438 73.803 -144.7393
15.014648 75.512 -154.8604
15.380859 76.665 -166.1650
15.747070 77.292 -177.2656
16.113281 77.451 173.0519
16.479492 77.264 166.0802
16.845703 76.997 162.9752
17.211914 77.097 163.4510
17.578125 77.880 164.4227
17.944336 79.127 162.3475
18.310547 80.363 156.4214
18.676758 81.271 147.8211
19.042969 81.711 138.1376
19.409180 81.654 128.9349
19.775391 81.153 121.8212
20.141602 80.398 118.3688
20.507812 79.766 119.2046
20.874023 79.635 122.5340
21.240234 79.962 125.3255
21.606445 80.387 126.7521
21.972656 80.723 128.3011
22.338867 81.119 131.4614
22.705078 81.869 135.7449
23.071289 83.031 138.9526
23.437500 84.348 139.8527
23.803711 85.572 139.1464
24.169922 86.679 138.1682
24.536133 87.810 137.6104
24.902344 89.120 136.9903
25.268555 90.622 135.1638
25.634766 92.193 131.4104
26.000977 93.690 125.8221
26.367188 95.036 118.9214
26.733398 96.212 111.2391
27.099609 97.237 103.1340
27.465820 98.130 94.7913
27.832031 98.906 86.3057
28.198242 99.569 77.7745
28.564453 100.126 69.3410
28.930664 100.595 61.1696
29.296875 101.006 53.3681
29.663086 101.398 45.9083
30.029297 101.798 38.6110
30.395508 102.207 31.2346
30.761719 102.599 23.6190
31.127930 102.939 15.7802
31.494141 103.203 7.8993
31.860352 103.392 0.2324
32.226562 103.528 -7.0061
32.592773 103.646 -13.7387
32.958984 103.778 -20.0532
33.325195 103.940 -26.1357
33.691406 104.125 -32.1488
34.057617 104.312 -38.1410
34.423828 104.486 -44.0485
34.790039 104.645 -49.7656
35.156250 104.800 -55.2236
35.522461 104.964 -60.4297
35.888672 105.145 -65.4498
36.254883 105.343 -70.3616
36.621094 105.553 -75.2192
36.987305 105.766 -80.0478
37.353516 105.977 -84.8579
37.719727 106.178 -89.6503
38.085938 106.362 -94.4052
38.452148 106.523 -99.0670
38.818359 106.663 -103.5524
39.184570 106.790 -107.7863
39.550781 106.926 -111.7528
39.916992 107.088 -115.5271
40.283203 107.285 -119.2564
40.649414 107.510 -123.0950
41.015625 107.743 -127.1333
41.381836 107.963 -131.3667
41.748047 108.152 -135.7140
42.114258 108.307 -140.0587
42.480469 108.430 -144.2927
42.846680 108.534 -148.3435
43.212891 108.636 -152.1873
43.579102 108.746 -155.8484
43.945312 108.874 -159.3877
44.311523 109.020 -162.8811
44.677734 109.184 -166.3951
45.043945 109.362 -169.9688
45.410156 109.547 -173.6129
45.776367 109.739 -177.3276
46.142578 109.937 178.8765
46.508789 110.141 174.9681
46.875000 110.348 170.9055
47.241211 110.549 166.6592
47.607422 110.736 162.2314
47.973633 110.901 157.6543
48.339844 111.043 152.9680
48.706055 111.165 148.1909
49.072266 111.269 143.3033
49.438477 111.354 138.2554
49.804688 111.411 132.9960
50.170898 111.426 127.5084
50.537109 111.381 121.8290
50.903320 111.265 116.0448
51.269531 111.071 110.2722
51.635742 110.801 104.6292
52.001953 110.464 99.2085
52.368164 110.071 94.0632
52.734375 109.634 89.2056
53.100586 109.159 84.6221
53.466797 108.650 80.2963
53.833008 108.106 76.2327
54.199219 107.525 72.4683
54.565430 106.911 69.0706
54.931641 106.275 66.1161
55.297852 105.635 63.6582
55.664062 105.019 61.6843
56.030273 104.451 60.0856
56.396484 103.949 58.6580
56.762695 103.511 57.1552
57.128906 103.116 55.3668
57.495117 102.733 53.1809
57.861328 102.328 50.5936
58.227539 101.879 47.6741
58.593750 101.367 44.5112
58.959961 100.781 41.1720
59.326172 100.107 37.6895
59.692383 99.324 34.0825
60.058594 98.403 30.3994
60.424805 97.302 26.7639
60.791016 95.973 23.4108
61.157227 94.357 20.7145
61.523438 92.378 19.2510
61.889648 89.926 20.0111
62.255859 86.823 25.1957
62.622070 82.981 41.1323
62.988281 80.420 80.1392
63.354492 83.006 117.8578
63.720703 86.620 132.5712
64.086914 89.428 137.0083
64.453125 91.544 137.4036
64.819336 93.166 136.0210
65.185547 94.433 133.8739
65.551758 95.446 131.4758
65.917969 96.284 129.0676
66.284180 97.005 126.7129
66.650391 97.649 124.3684
67.016602 98.234 121.9553
67.382812 98.766 119.4137
67.749023 99.245 116.7307
68.115234 99.669 113.9359
68.481445 100.038 111.0818
68.847656 100.359 108.2190
69.213867 100.638 105.3804
69.580078 100.883 102.5747
69.946289 101.100 99.7922
70.312500 101.291 97.0168
70.678711 101.456 94.2402
71.044922 101.594 91.4702
71.411133 101.704 88.7324
71.777344 101.788 86.0590
72.143555 101.853 83.4744
72.509766 101.905 80.9813
72.875977 101.950 78.5562
73.242188 101.992 76.1582
73.608398 102.029 73.7494
73.974609 102.056 71.3104
74.340820 102.071 68.8464
74.707031 102.072 66.3761
75.073242 102.062 63.9143
75.439453 102.042 61.4585
75.805664 102.013 58.9915
76.171875 101.973 56.4956
76.538086 101.918 53.9692
76.904297 101.845 51.4288
77.270508 101.758 48.8929
77.636719 101.662 46.3579
78.002930 101.561 43.7823
78.369141 101.454 41.0978
78.735352 101.330 38.2434
79.101562 101.173 35.2059
79.467773 100.967 32.0388
79.833984 100.700 28.8522
80.200195 100.372 25.7762
80.566406 99.996 22.9156
80.932617 99.591 20.3062
81.298828 99.175 17.8964
81.665039 98.758 15.5619
82.031250 98.336 13.1498
82.397461 97.893 10.5309
82.763672 97.401 7.6334
83.129883 96.833 4.4475
83.496094 96.160 1.0074
83.862305 95.354 -2.6387
84.228516 94.383 -6.4615
84.594727 93.208 -10.4801
84.960938 91.756 -14.7883
85.327148 89.900 -19.5851
85.693359 87.380 -25.2734
86.059570 83.586 -32.9996
86.425781 76.450 -49.6893
86.791992 71.191 -172.5419
87.158203 81.522 153.0804
87.524414 86.246 143.5720
87.890625 89.196 137.3970
88.256836 91.305 132.5957
88.623047 92.945 128.6201
88.989258 94.305 125.1440
89.355469 95.481 121.9012
89.721680 96.522 118.7000
90.087891 97.447 115.4475
90.454102 98.267 112.1359
90.820312 98.994 108.7998
91.186523 99.638 105.4751
91.552734 100.211 102.1830
91.918945 100.720 98.9381
92.285156 101.170 95.7645
92.651367 101.568 92.6995
93.017578 101.925 89.7787
93.383789 102.253 87.0110
93.750000 102.565 84.3647
94.116211 102.866 81.7804
94.482422 103.158 79.2028
94.848633 103.433 76.6111
95.214844 103.688 74.0244
95.581055 103.925 71.4783
95.947266 104.150 68.9906
96.313477 104.368 66.5425
96.679688 104.584 64.0852
97.045898 104.795 61.5702
97.412109 104.995 58.9771
97.778320 105.176 56.3217
98.144531 105.335 53.6427
98.510742 105.475 50.9777
98.876953 105.598 48.3467
99.243164 105.708 45.7509
99.609375 105.808 43.1808
99.975586 105.898 40.6274
100.341797 105.978 38.0850
100.708008 106.049 35.5475
101.074219 106.111 33.0066
101.440430 106.161 30.4551
101.806641 106.196 27.8954
102.172852 106.213 25.3483
102.539062 106.209 22.8502
102.905273 106.188 20.4426
103.271484 106.154 18.1541
103.637695 106.114 15.9882
104.003906 106.077 13.9220
104.370117 106.044 11.9176
104.736328 106.014 9.9402
105.102539 105.986 7.9711
105.468750 105.955 6.0096
105.834961 105.921 4.0653
106.201172 105.885 2.1450
106.567383 105.848 0.2449
106.933594 105.810 -1.6488
107.299805 105.770 -3.5507
107.666016 105.725 -5.4664
108.032227 105.673 -7.3862
108.398438 105.611 -9.2875
108.764648 105.540 -11.1423
109.130859 105.463 -12.9282
109.497070 105.384 -14.6368
109.863281 105.308 -16.2773
110.229492 105.239 -17.8755
110.595703 105.177 -19.4658
110.961914 105.120 -21.0817
111.328125 105.064 -22.7432
111.694336 105.004 -24.4498
112.060547 104.935 -26.1821
112.426758 104.858 -27.9108
112.792969 104.773 -29.6116
113.159180 104.684 -31.2777
113.525391 104.594 -32.9197
113.891602 104.503 -34.5554
114.257812 104.408 -36.1946
114.624023 104.306 -37.8298
114.990234 104.195 -39.4396
115.356445 104.078 -41.0013
115.722656 103.956 -42.5040
116.088867 103.832 -43.9519
116.455078 103.709 -45.3568
116.821289 103.586 -46.7272
117.187500 103.461 -48.0625
117.553711 103.334 -49.3546
117.919922 103.207 -50.5946
118.286133 103.081 -51.7782
118.652344 102.957 -52.9041
119.018555 102.837 -53.9716
119.384766 102.724 -54.9808
119.750977 102.622 -55.9393
120.117188 102.533 -56.8682
120.483398 102.461 -57.8033
120.849609 102.403 -58.7855
121.215820 102.356 -59.8468
121.582031 102.316 -60.9985
121.948242 102.275 -62.2316
122.314453 102.231 -63.5233
122.680664 102.183 -64.8511
123.046875 102.135 -66.2014
123.413086 102.089 -67.5754
123.779297 102.045 -68.9882
124.145508 102.005 -70.4624
124.511719 101.967 -72.0195
124.877930 101.927 -73.6720
125.244141 101.880 -75.4193
125.610352 101.823 -77.2509
125.976562 101.756 -79.1519
126.342773 101.675 -81.1091
126.708984 101.582 -83.1124
127.075195 101.474 -85.1508
127.441406 101.352 -87.2101
127.807617 101.215 -89.2737
128.173828 101.065 -91.3282
128.540039 100.904 -93.3698
128.906250 100.734 -95.4036
129.272461 100.552 -97.4360
129.638672 100.359 -99.4642
130.004883 100.152 -101.4718
130.371094 99.934 -103.4366
130.737305 99.706 -105.3445
131.103516 99.474 -107.2000
131.469727 99.240 -109.0236
131.835938 99.003 -110.8367
132.202148 98.762 -112.6467
132.568359 98.514 -114.4445
132.934570 98.261 -116.2174
133.300781 98.008 -117.9688
133.666992 97.757 -119.7257
134.033203 97.507 -121.5293
134.399414 97.253 -123.4110
134.765625 96.988 -125.3726
135.131836 96.705 -127.3842
135.498047 96.402 -129.3984
135.864258 96.084 -131.3727
136.230469 95.757 -133.2865
136.596680 95.427 -135.1483
136.962891 95.101 -136.9938
137.329102 94.781 -138.8781
137.695312 94.465 -140.8619
138.061523 94.144 -142.9927
138.427734 93.807 -145.2803
138.793945 93.443 -147.6829
139.160156 93.046 -150.1112
139.526367 92.623 -152.4591
139.892578 92.190 -154.6527
140.258789 91.769 -156.6968
140.625000 91.380 -158.6879
140.991211 91.032 -160.7799
141.357422 90.721 -163.1146
141.723633 90.434 -165.7683
142.089844 90.163 -168.7446
142.456055 89.905 -172.0104
142.822266 89.667 -175.5416
143.188477 89.461 -179.3501
143.554688 89.297 176.5228
143.920898 89.182 172.0312
144.287109 89.119 167.1520
144.653320 89.110 161.8954
145.019531 89.158 156.3013
145.385742 89.267 150.4283
145.751953 89.440 144.3433
146.118164 89.681 138.1140
146.484375 89.987 131.8030
146.850586 90.355 125.4624
147.216797 90.778 119.1317
147.583008 91.245 112.8412
147.949219 91.745 106.6183
148.315430 92.263 100.4937
148.681641 92.790 94.5010
149.047852 93.318 88.6707
