* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 13:38:30
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: off_0x1400_2_0 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 17.407 147.5805
0.732422 12.905 103.9379
1.098633 9.587 6.4460
1.464844 15.908 -58.0177
1.831055 19.681 -87.7893
2.197266 21.899 -109.1387
2.563477 23.661 -126.8742
2.929688 25.334 -143.8290
3.295898 26.903 -161.2626
3.662109 28.146 -178.3786
4.028320 29.037 166.5248
4.394531 29.869 154.5008
4.760742 31.121 142.9675
5.126953 32.846 126.6417
5.493164 34.740 102.4501
5.859375 36.739 71.1850
6.225586 38.979 36.8720
6.591797 41.308 4.3931
6.958008 43.324 -23.3584
7.324219 44.758 -45.1915
7.690430 45.651 -59.9532
8.056641 46.492 -66.8840
8.422852 48.005 -69.2024
8.789062 50.134 -73.4540
9.155273 52.114 -81.6952
9.521484 53.435 -91.4323
9.887695 54.024 -98.7419
10.253906 54.347 -99.4739
10.620117 55.583 -94.0983
10.986328 58.122 -92.0822
11.352539 60.816 -98.0917
11.718750 62.862 -109.1855
12.084961 64.031 -121.7657
12.451172 64.276 -132.5298
12.817383 63.753 -137.0661
13.183594 63.459 -130.3214
13.549805 65.238 -118.8447
13.916016 68.358 -117.4408
14.282227 71.143 -125.3687
14.648438 73.151 -137.7009
15.014648 74.375 -151.5341
15.380859 74.856 -165.0869
15.747070 74.622 -176.7021
16.113281 73.744 175.9697
16.479492 72.613 176.3995
16.845703 72.401 -174.6255
17.211914 73.916 -166.7234
17.578125 76.048 -167.4515
17.944336 77.790 -174.6387
18.310547 78.862 175.1211
18.676758 79.213 164.1449
19.042969 78.822 154.3541
19.409180 77.685 148.2145
19.775391 76.003 149.8259
20.141602 74.865 163.3873
20.507812 75.917 -178.8016
20.874023 78.318 -169.5163
21.240234 80.697 -167.4736
21.606445 82.795 -168.7483
21.972656 84.692 -171.7317
22.338867 86.430 -176.0560
22.705078 87.986 178.5082
23.071289 89.325 172.4622
23.437500 90.464 166.4901
23.803711 91.467 161.1735
24.169922 92.462 156.6619
24.536133 93.559 152.4895
24.902344 94.786 147.8156
25.268555 96.073 141.9857
25.634766 97.320 134.8528
26.000977 98.449 126.6636
26.367188 99.426 117.8004
26.733398 100.249 108.6068
27.099609 100.930 99.3287
27.465820 101.485 90.1286
27.832031 101.930 81.1331
28.198242 102.282 72.4713
28.564453 102.566 64.2704
28.930664 102.820 56.5964
29.296875 103.089 49.3679
29.663086 103.408 42.3174
30.029297 103.778 35.0733
30.395508 104.163 27.3376
30.761719 104.508 19.0292
31.127930 104.761 10.3021
31.494141 104.894 1.4661
31.860352 104.911 -7.1268
32.226562 104.840 -15.1902
32.592773 104.723 -22.5932
32.958984 104.602 -29.3965
33.325195 104.502 -35.7971
33.691406 104.421 -41.9935
34.057617 104.335 -48.0616
34.423828 104.227 -53.9270
34.790039 104.095 -59.4390
35.156250 103.958 -64.4902
35.522461 103.842 -69.1038
35.888672 103.765 -73.4317
36.254883 103.721 -77.6569
36.621094 103.686 -81.8717
36.987305 103.637 -86.0259
37.353516 103.564 -89.9704
37.719727 103.479 -93.5609
38.085938 103.410 -96.7595
38.452148 103.383 -99.6785
38.818359 103.406 -102.5329
39.184570 103.464 -105.5266
39.550781 103.526 -108.7516
39.916992 103.562 -112.1628
40.283203 103.554 -115.6212
40.649414 103.500 -118.9641
41.015625 103.407 -122.0621
41.381836 103.291 -124.8473
41.748047 103.167 -127.3080
42.114258 103.047 -129.4631
42.480469 102.936 -131.3394
42.846680 102.842 -132.9661
43.212891 102.772 -134.3839
43.579102 102.725 -135.6454
43.945312 102.696 -136.7952
44.311523 102.673 -137.8351
44.677734 102.654 -138.7053
45.043945 102.641 -139.3052
45.410156 102.651 -139.5491
45.776367 102.711 -139.4332
46.142578 102.844 -139.0663
46.508789 103.064 -138.6403
46.875000 103.365 -138.3523
47.241211 103.729 -138.3330
47.607422 104.137 -138.6245
47.973633 104.574 -139.2068
48.339844 105.036 -140.0444
48.706055 105.524 -141.1307
49.072266 106.043 -142.5114
49.438477 106.591 -144.2816
49.804688 107.158 -146.5554
50.170898 107.723 -149.4194
50.537109 108.257 -152.8959
50.903320 108.733 -156.9302
51.269531 109.129 -161.4036
51.635742 109.431 -166.1595
52.001953 109.634 -171.0321
52.368164 109.741 -175.8667
52.734375 109.762 179.4662
53.100586 109.708 175.0648
53.466797 109.595 170.9938
53.833008 109.438 167.2836
54.199219 109.252 163.9319
54.565430 109.049 160.9088
54.931641 108.835 158.1722
55.297852 108.611 155.6895
55.664062 108.378 153.4573
56.030273 108.136 151.5063
56.396484 107.893 149.8826
56.762695 107.664 148.6082
57.128906 107.466 147.6467
57.495117 107.313 146.8951
57.861328 107.208 146.2173
58.227539 107.146 145.4988
58.593750 107.110 144.6848
58.959961 107.088 143.7795
59.326172 107.074 142.8157
59.692383 107.064 141.8226
60.058594 107.061 140.8120
60.424805 107.066 139.7837
60.791016 107.080 138.7354
61.157227 107.102 137.6663
61.523438 107.131 136.5730
61.889648 107.168 135.4451
62.255859 107.209 134.2698
62.622070 107.252 133.0435
62.988281 107.295 131.7764
63.354492 107.340 130.4839
63.720703 107.389 129.1704
64.086914 107.446 127.8179
64.453125 107.509 126.3925
64.819336 107.573 124.8645
65.185547 107.635 123.2288
65.551758 107.688 121.5068
65.917969 107.729 119.7307
66.284180 107.761 117.9209
66.650391 107.785 116.0745
67.016602 107.803 114.1721
67.382812 107.809 112.1982
67.749023 107.798 110.1597
68.115234 107.764 108.0894
68.481445 107.707 106.0326
68.847656 107.629 104.0286
69.213867 107.534 102.0968
69.580078 107.424 100.2383
69.946289 107.301 98.4480
70.312500 107.162 96.7307
70.678711 107.007 95.1089
71.044922 106.836 93.6187
71.411133 106.654 92.2954
71.777344 106.467 91.1571
72.143555 106.284 90.1956
72.509766 106.109 89.3790
72.875977 105.945 88.6680
73.242188 105.789 88.0338
73.608398 105.637 87.4702
73.974609 105.490 86.9910
74.340820 105.346 86.6173
74.707031 105.211 86.3623
75.073242 105.090 86.2236
75.439453 104.986 86.1853
75.805664 104.902 86.2245
76.171875 104.842 86.3110
76.538086 104.805 86.4041
76.904297 104.790 86.4490
77.270508 104.794 86.3903
77.636719 104.807 86.1936
78.002930 104.817 85.8674
78.369141 104.814 85.4663
78.735352 104.795 85.0710
79.101562 104.763 84.7588
79.467773 104.727 84.5764
79.833984 104.696 84.5320
80.200195 104.679 84.6016
80.566406 104.681 84.7450
80.932617 104.703 84.9170
81.298828 104.746 85.0746
81.665039 104.803 85.1854
82.031250 104.870 85.2411
82.397461 104.939 85.2673
82.763672 105.008 85.3187
83.129883 105.083 85.4531
83.496094 105.176 85.6973
83.862305 105.299 86.0217
84.228516 105.462 86.3440
84.594727 105.665 86.5591
84.960938 105.904 86.5760
85.327148 106.168 86.3385
85.693359 106.443 85.8248
86.059570 106.722 85.0377
86.425781 106.993 83.9968
86.791992 107.251 82.7346
87.158203 107.490 81.2930
87.524414 107.708 79.7163
87.890625 107.906 78.0410
88.256836 108.086 76.2917
88.623047 108.248 74.4827
88.989258 108.393 72.6257
89.355469 108.522 70.7349
89.721680 108.637 68.8228
90.087891 108.739 66.8945
90.454102 108.832 64.9426
90.820312 108.913 62.9524
91.186523 108.982 60.9141
91.552734 109.034 58.8359
91.918945 109.066 56.7437
92.285156 109.078 54.6682
92.651367 109.075 52.6317
93.017578 109.058 50.6375
93.383789 109.031 48.6776
93.750000 108.992 46.7484
94.116211 108.940 44.8630
94.482422 108.877 43.0483
94.848633 108.806 41.3279
95.214844 108.734 39.7017
95.581055 108.666 38.1387
95.947266 108.604 36.5892
96.313477 108.543 35.0100
96.679688 108.477 33.3844
97.045898 108.399 31.7274
97.412109 108.306 30.0728
97.778320 108.198 28.4550
98.144531 108.077 26.8989
98.510742 107.947 25.4178
98.876953 107.808 24.0188
99.243164 107.664 22.7070
99.609375 107.516 21.4856
99.975586 107.368 20.3513
100.341797 107.221 19.2941
100.708008 107.076 18.3014
101.074219 106.934 17.3646
101.440430 106.794 16.4843
101.806641 106.654 15.6677
102.172852 106.518 14.9224
102.539062 106.388 14.2493
102.905273 106.267 13.6388
103.271484 106.156 13.0706
103.637695 106.058 12.5170
104.003906 105.972 11.9459
104.370117 105.895 11.3270
104.736328 105.824 10.6393
105.102539 105.752 9.8799
105.468750 105.673 9.0658
105.834961 105.584 8.2288
106.201172 105.486 7.4028
106.567383 105.382 6.6112
106.933594 105.274 5.8594
107.299805 105.165 5.1403
107.666016 105.054 4.4446
108.032227 104.942 3.7704
108.398438 104.828 3.1251
108.764648 104.713 2.5193
109.130859 104.597 1.9581
109.497070 104.484 1.4382
109.863281 104.373 0.9512
110.229492 104.266 0.4896
110.595703 104.163 0.0485
110.961914 104.062 -0.3778
111.328125 103.967 -0.8009
111.694336 103.875 -1.2372
112.060547 103.785 -1.6996
112.426758 103.692 -2.1864
112.792969 103.595 -2.6783
113.159180 103.492 -3.1481
113.525391 103.389 -3.5773
113.891602 103.288 -3.9696
114.257812 103.191 -4.3481
114.624023 103.096 -4.7384
114.990234 103.000 -5.1494
115.356445 102.900 -5.5665
115.722656 102.794 -5.9646
116.088867 102.687 -6.3290
116.455078 102.580 -6.6680
116.821289 102.475 -7.0060
117.187500 102.369 -7.3611
117.553711 102.255 -7.7245
117.919922 102.133 -8.0610
118.286133 102.006 -8.3330
118.652344 101.879 -8.5297
119.018555 101.759 -8.6809
119.384766 101.647 -8.8427
119.750977 101.539 -9.0601
120.117188 101.423 -9.3375
120.483398 101.294 -9.6351
120.849609 101.149 -9.8937
121.215820 100.995 -10.0685
121.582031 100.837 -10.1490
121.948242 100.680 -10.1533
122.314453 100.525 -10.1040
122.680664 100.368 -10.0079
123.046875 100.211 -9.8544
123.413086 100.054 -9.6350
123.779297 99.901 -9.3621
124.145508 99.752 -9.0695
124.511719 99.604 -8.7908
124.877930 99.447 -8.5314
125.244141 99.273 -8.2551
125.610352 99.078 -7.8955
125.976562 98.865 -7.3838
126.342773 98.640 -6.6725
126.708984 98.409 -5.7401
127.075195 98.179 -4.5768
127.441406 97.952 -3.1661
127.807617 97.735 -1.4833
128.173828 97.539 0.4879
128.540039 97.375 2.7314
128.906250 97.252 5.1962
129.272461 97.175 7.8208
129.638672 97.144 10.5642
130.004883 97.162 13.4106
130.371094 97.235 16.3383
130.737305 97.374 19.2812
131.103516 97.583 22.1211
131.469727 97.856 24.7266
131.835938 98.178 27.0066
132.202148 98.533 28.9327
132.568359 98.909 30.5188
132.934570 99.297 31.7831
133.300781 99.691 32.7308
133.666992 100.083 33.3651
134.033203 100.462 33.7126
134.399414 100.819 33.8357
134.765625 101.153 33.8180
135.131836 101.466 33.7343
135.498047 101.768 33.6213
135.864258 102.066 33.4729
136.230469 102.365 33.2562
136.596680 102.663 32.9417
136.962891 102.957 32.5199
137.329102 103.244 31.9994
137.695312 103.524 31.3899
138.061523 103.798 30.6892
138.427734 104.065 29.8865
138.793945 104.321 28.9752
139.160156 104.562 27.9673
139.526367 104.786 26.8937
139.892578 104.993 25.7898
140.258789 105.186 24.6783
140.625000 105.368 23.5602
140.991211 105.542 22.4216
141.357422 105.704 21.2521
141.723633 105.853 20.0592
142.089844 105.987 18.8696
142.456055 106.106 17.7159
142.822266 106.215 16.6185
143.188477 106.320 15.5754
143.554688 106.424 14.5674
143.920898 106.527 13.5719
144.287109 106.629 12.5770
144.653320 106.726 11.5846
145.019531 106.820 10.6028
145.385742 106.910 9.6361
145.751953 107.000 8.6813
146.118164 107.088 7.7311
146.484375 107.175 6.7815
146.850586 107.259 5.8362
147.216797 107.340 4.9030
147.583008 107.419 3.9866
147.949219 107.500 3.0840
148.315430 107.581 2.1854
148.681641 107.664 1.2797
149.047852 107.748 0.3590
149.414062 107.831 -0.5801
149.780273 107.912 -1.5388
