* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:17:08
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: off_0x1400_0_4 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 20.333 101.6554
0.732422 23.973 45.9342
1.098633 26.500 5.2080
1.464844 27.269 -28.2320
1.831055 25.637 -59.9598
2.197266 19.228 -107.7396
2.563477 21.738 121.9262
2.929688 30.094 82.8669
3.295898 34.324 59.9667
3.662109 36.604 41.1008
4.028320 37.527 24.8323
4.394531 37.236 11.9436
4.760742 35.788 6.0959
5.126953 34.147 15.8084
5.493164 35.614 34.8594
5.859375 39.122 36.9060
6.225586 42.019 25.8762
6.591797 44.030 9.8025
6.958008 45.380 -7.2561
7.324219 46.338 -22.6151
7.690430 47.254 -34.4512
8.056641 48.541 -42.8791
8.422852 50.359 -50.4961
8.789062 52.412 -59.6602
9.155273 54.280 -70.3216
9.521484 55.722 -80.8288
9.887695 56.742 -89.0131
10.253906 57.626 -92.9950
10.620117 58.925 -93.1626
10.986328 60.930 -93.5501
11.352539 63.253 -97.7025
11.718750 65.372 -105.5004
12.084961 67.027 -115.1240
12.451172 68.163 -124.6595
12.817383 68.857 -132.3440
13.183594 69.336 -136.6840
13.549805 70.002 -137.3593
13.916016 71.224 -136.5247
14.282227 72.948 -137.5080
14.648438 74.805 -141.7273
15.014648 76.497 -148.6031
15.380859 77.900 -157.0313
15.747070 78.987 -166.0633
16.113281 79.777 -174.9668
16.479492 80.310 176.8653
16.845703 80.653 169.9630
17.211914 80.916 164.6935
17.578125 81.243 161.0008
17.944336 81.757 158.1639
18.310547 82.473 155.0443
18.676758 83.279 150.8237
19.042969 84.027 145.4611
19.409180 84.615 139.5395
19.775391 85.026 133.8819
20.141602 85.333 129.1802
20.507812 85.666 125.6180
20.874023 86.143 122.6385
21.240234 86.776 119.2581
21.606445 87.461 114.8091
21.972656 88.066 109.3321
22.338867 88.511 103.3836
22.705078 88.788 97.6627
23.071289 88.957 92.7018
23.437500 89.115 88.6458
23.803711 89.327 85.1957
24.169922 89.619 81.8322
24.536133 89.955 78.1773
24.902344 90.285 74.1615
25.268555 90.576 69.9076
25.634766 90.822 65.5371
26.000977 91.015 61.0951
26.367188 91.137 56.6382
26.733398 91.161 52.3848
27.099609 91.085 48.7760
27.465820 90.960 46.3425
27.832031 90.912 45.3318
28.198242 91.088 45.2626
28.564453 91.538 44.9791
28.930664 92.171 43.4615
29.296875 92.832 40.4850
29.663086 93.410 36.4871
30.029297 93.873 32.1040
30.395508 94.250 27.8312
30.761719 94.595 23.8746
31.127930 94.955 20.1703
31.494141 95.349 16.5342
31.860352 95.772 12.8329
32.226562 96.216 9.0464
32.592773 96.674 5.2080
32.958984 97.151 1.3151
33.325195 97.653 -2.7003
33.691406 98.173 -6.9253
34.057617 98.690 -11.3958
34.423828 99.187 -16.0638
34.790039 99.649 -20.8181
35.156250 100.074 -25.5272
35.522461 100.471 -30.0810
35.888672 100.854 -34.4164
36.254883 101.240 -38.5345
36.621094 101.644 -42.5096
36.987305 102.072 -46.4758
37.353516 102.513 -50.5782
37.719727 102.945 -54.9014
38.085938 103.338 -59.4114
38.452148 103.670 -63.9501
38.818359 103.938 -68.2850
39.184570 104.164 -72.2010
39.550781 104.387 -75.6041
39.916992 104.648 -78.5867
40.283203 104.973 -81.4005
40.649414 105.356 -84.3302
41.015625 105.769 -87.5558
41.381836 106.177 -91.0980
41.748047 106.556 -94.8571
42.114258 106.896 -98.6865
42.480469 107.199 -102.4517
42.846680 107.477 -106.0557
43.212891 107.745 -109.4459
43.579102 108.019 -112.6116
43.945312 108.311 -115.5847
44.311523 108.630 -118.4355
44.677734 108.986 -121.2561
45.043945 109.377 -124.1372
45.410156 109.801 -127.1503
45.776367 110.250 -130.3484
46.142578 110.718 -133.7770
46.508789 111.198 -137.4785
46.875000 111.680 -141.4808
47.241211 112.149 -145.7784
47.607422 112.596 -150.3268
47.973633 113.018 -155.0592
48.339844 113.418 -159.9235
48.706055 113.804 -164.9161
49.072266 114.181 -170.0927
49.438477 114.547 -175.5430
49.804688 114.888 178.6571
50.170898 115.184 172.4881
50.537109 115.414 166.0016
50.903320 115.563 159.3049
51.269531 115.627 152.5295
51.635742 115.607 145.7983
52.001953 115.511 139.2029
52.368164 115.350 132.7947
52.734375 115.133 126.5931
53.100586 114.865 120.6015
53.466797 114.550 114.8247
53.833008 114.190 109.2787
54.199219 113.787 103.9902
54.565430 113.345 98.9898
54.931641 112.871 94.3065
55.297852 112.371 89.9641
55.664062 111.855 85.9798
56.030273 111.334 82.3582
56.396484 110.819 79.0779
56.762695 110.323 76.0787
57.128906 109.853 73.2614
57.495117 109.408 70.5121
57.861328 108.977 67.7421
58.227539 108.548 64.9189
58.593750 108.104 62.0701
58.959961 107.639 59.2553
59.326172 107.151 56.5283
59.692383 106.643 53.9108
60.058594 106.115 51.3975
60.424805 105.563 48.9892
60.791016 104.978 46.7285
61.157227 104.357 44.7114
61.523438 103.703 43.0585
61.889648 103.032 41.8560
62.255859 102.365 41.1053
62.622070 101.716 40.7232
62.988281 101.084 40.6110
63.354492 100.456 40.7509
63.720703 99.823 41.2487
64.086914 99.195 42.2808
64.453125 98.605 43.9640
64.819336 98.095 46.2319
65.185547 97.697 48.8309
65.551758 97.409 51.4669
65.917969 97.203 53.9787
66.284180 97.058 56.3698
66.650391 96.973 58.6898
67.016602 96.959 60.8997
67.382812 97.018 62.8477
67.749023 97.132 64.3753
68.115234 97.268 65.4434
68.481445 97.402 66.1606
68.847656 97.527 66.7027
69.213867 97.662 67.1865
69.580078 97.829 67.5820
69.946289 98.043 67.7174
70.312500 98.293 67.3784
70.678711 98.547 66.4327
71.044922 98.765 64.8932
71.411133 98.918 62.9016
71.777344 98.988 60.6656
72.143555 98.977 58.3954
72.509766 98.896 56.2556
72.875977 98.763 54.3434
73.242188 98.597 52.6918
73.608398 98.409 51.2928
73.974609 98.210 50.1277
74.340820 98.005 49.1839
74.707031 97.801 48.4509
75.073242 97.605 47.9061
75.439453 97.421 47.5084
75.805664 97.246 47.2161
76.171875 97.075 47.0196
76.538086 96.903 46.9635
76.904297 96.733 47.1328
77.270508 96.584 47.5966
77.636719 96.484 48.3338
78.002930 96.458 49.1887
78.369141 96.512 49.9064
78.735352 96.627 50.2451
79.101562 96.765 50.0889
79.467773 96.886 49.4894
79.833984 96.967 48.6251
80.200195 97.002 47.7172
80.566406 97.009 46.9415
80.932617 97.017 46.3598
81.298828 97.054 45.8976
81.665039 97.132 45.3860
82.031250 97.246 44.6492
82.397461 97.375 43.5839
82.763672 97.498 42.1840
83.129883 97.601 40.5109
83.496094 97.679 38.6426
83.862305 97.734 36.6314
84.228516 97.769 34.4880
84.594727 97.788 32.1903
84.960938 97.790 29.7040
85.327148 97.767 27.0029
85.693359 97.710 24.0809
86.059570 97.612 20.9568
86.425781 97.463 17.6729
86.791992 97.259 14.2890
87.158203 97.000 10.8688
87.524414 96.692 7.4575
87.890625 96.342 4.0585
88.256836 95.957 0.6209
88.623047 95.536 -2.9482
88.989258 95.066 -6.7496
89.355469 94.528 -10.8515
89.721680 93.896 -15.2695
90.087891 93.144 -19.9763
90.454102 92.250 -24.9349
90.820312 91.193 -30.1396
91.186523 89.947 -35.6541
91.552734 88.474 -41.6495
91.918945 86.715 -48.4772
92.285156 84.583 -56.8651
92.651367 81.972 -68.4713
93.017578 78.895 -87.3329
93.383789 76.373 -120.5159
93.750000 77.052 -160.3998
94.116211 79.820 174.0411
94.482422 82.467 160.0890
94.848633 84.635 151.5676
95.214844 86.425 145.7137
95.581055 87.955 141.2954
95.947266 89.310 137.6274
96.313477 90.537 134.2523
96.679688 91.651 130.8796
97.045898 92.650 127.3917
97.412109 93.531 123.8176
97.778320 94.300 120.2660
98.144531 94.972 116.8424
98.510742 95.570 113.5909
98.876953 96.116 110.4812
99.243164 96.619 107.4456
99.609375 97.080 104.4358
99.975586 97.495 101.4573
100.341797 97.865 98.5601
100.708008 98.197 95.7966
101.074219 98.507 93.1788
101.440430 98.805 90.6649
101.806641 99.095 88.1843
102.172852 99.373 85.6799
102.539062 99.632 83.1375
102.905273 99.869 80.5818
103.271484 100.083 78.0500
103.637695 100.278 75.5610
104.003906 100.462 73.1038
104.370117 100.637 70.6454
104.736328 100.800 68.1519
105.102539 100.947 65.6052
105.468750 101.074 63.0088
105.834961 101.175 60.3833
106.201172 101.248 57.7607
106.567383 101.293 55.1776
106.933594 101.312 52.6697
107.299805 101.308 50.2653
107.666016 101.286 47.9786
108.032227 101.252 45.8051
108.398438 101.210 43.7253
108.764648 101.159 41.7177
109.130859 101.097 39.7712
109.497070 101.021 37.8942
109.863281 100.928 36.1118
110.229492 100.822 34.4563
110.595703 100.704 32.9559
110.961914 100.580 31.6273
111.328125 100.458 30.4698
111.694336 100.344 29.4652
112.060547 100.243 28.5774
112.426758 100.156 27.7607
112.792969 100.081 26.9712
113.159180 100.014 26.1823
113.525391 99.950 25.3936
113.891602 99.883 24.6285
114.257812 99.814 23.9191
114.624023 99.745 23.2889
114.990234 99.680 22.7433
115.356445 99.623 22.2725
115.722656 99.575 21.8611
116.088867 99.537 21.4966
116.455078 99.511 21.1703
116.821289 99.496 20.8698
117.187500 99.493 20.5779
117.553711 99.501 20.2764
117.919922 99.518 19.9567
118.286133 99.541 19.6246
118.652344 99.569 19.2948
119.018555 99.605 18.9762
119.384766 99.653 18.6594
119.750977 99.715 18.3158
120.117188 99.791 17.9080
120.483398 99.876 17.4061
120.849609 99.964 16.7994
121.215820 100.051 16.0959
121.582031 100.133 15.3171
121.948242 100.207 14.4894
122.314453 100.274 13.6376
122.680664 100.333 12.7841
123.046875 100.387 11.9464
123.413086 100.439 11.1372
123.779297 100.493 10.3600
124.145508 100.552 9.6075
124.511719 100.619 8.8600
124.877930 100.696 8.0876
125.244141 100.783 7.2568
125.610352 100.875 6.3400
125.976562 100.967 5.3234
126.342773 101.055 4.2123
126.708984 101.135 3.0264
127.075195 101.204 1.7919
127.441406 101.264 0.5309
127.807617 101.315 -0.7455
128.173828 101.360 -2.0348
128.540039 101.397 -3.3378
128.906250 101.426 -4.6497
129.272461 101.446 -5.9584
129.638672 101.457 -7.2458
130.004883 101.461 -8.4971
130.371094 101.461 -9.7036
130.737305 101.459 -10.8666
131.103516 101.457 -11.9924
131.469727 101.457 -13.0892
131.835938 101.459 -14.1637
132.202148 101.463 -15.2223
132.568359 101.471 -16.2742
132.934570 101.483 -17.3314
133.300781 101.497 -18.4082
133.666992 101.513 -19.5153
134.033203 101.527 -20.6559
134.399414 101.537 -21.8231
134.765625 101.541 -23.0022
135.131836 101.538 -24.1752
135.498047 101.531 -25.3269
135.864258 101.521 -26.4481
136.230469 101.508 -27.5354
136.596680 101.496 -28.5861
136.962891 101.485 -29.5968
137.329102 101.477 -30.5626
137.695312 101.475 -31.4830
138.061523 101.484 -32.3688
138.427734 101.506 -33.2435
138.793945 101.542 -34.1411
139.160156 101.591 -35.0947
139.526367 101.650 -36.1268
139.892578 101.714 -37.2432
140.258789 101.779 -38.4349
140.625000 101.844 -39.6844
140.991211 101.908 -40.9760
141.357422 101.974 -42.2999
141.723633 102.043 -43.6581
142.089844 102.117 -45.0602
142.456055 102.197 -46.5217
142.822266 102.281 -48.0587
143.188477 102.370 -49.6855
143.554688 102.461 -51.4142
143.920898 102.554 -53.2544
144.287109 102.645 -55.2161
144.653320 102.734 -57.3075
145.019531 102.816 -59.5339
145.385742 102.888 -61.8945
145.751953 102.948 -64.3827
146.118164 102.994 -66.9868
146.484375 103.022 -69.6930
146.850586 103.030 -72.4857
147.216797 103.019 -75.3481
147.583008 102.986 -78.2593
147.949219 102.932 -81.1958
148.315430 102.859 -84.1332
148.681641 102.769 -87.0529
149.047852 102.665 -89.9469
149.414062 102.552 -92.8179
149.780273 102.431 -95.6763
