* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:05:08
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_4_2 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 17.455 44.9682
0.732422 20.847 41.0696
1.098633 20.797 33.7418
1.464844 18.181 37.5478
1.831055 16.294 67.7886
2.197266 18.586 91.0092
2.563477 20.122 97.4559
2.929688 20.777 104.1553
3.295898 22.120 108.6507
3.662109 23.715 99.9322
4.028320 24.456 76.8021
4.394531 24.617 42.6834
4.760742 24.928 7.2517
5.126953 24.977 -12.9209
5.493164 25.965 -2.1247
5.859375 31.646 10.8537
6.225586 37.388 3.0288
6.591797 41.507 -12.0747
6.958008 44.261 -28.1531
7.324219 45.967 -42.3021
7.690430 47.001 -52.3104
8.056641 47.961 -57.1592
8.422852 49.465 -59.4649
8.789062 51.463 -63.9773
9.155273 53.391 -72.0016
9.521484 54.881 -81.5051
9.887695 55.919 -89.6363
10.253906 56.821 -94.1155
10.620117 58.154 -95.3225
10.986328 60.162 -97.3055
11.352539 62.414 -103.2465
11.718750 64.384 -112.6986
12.084961 65.814 -123.6705
12.451172 66.635 -134.0005
12.817383 66.930 -141.3714
13.183594 67.051 -143.4814
13.549805 67.727 -140.4459
13.916016 69.416 -137.6371
14.282227 71.601 -139.9974
14.648438 73.606 -147.3125
15.014648 75.137 -157.4961
15.380859 76.122 -168.7278
15.747070 76.572 -179.5311
16.113281 76.550 171.5511
16.479492 76.233 166.0918
16.845703 76.020 165.0577
17.211914 76.426 166.7312
17.578125 77.530 166.7608
17.944336 78.857 162.6396
18.310547 79.956 154.9957
18.676758 80.616 145.4894
19.042969 80.776 135.7286
19.409180 80.455 127.2080
19.775391 79.757 121.4079
20.141602 78.924 119.5245
20.507812 78.322 121.4600
20.874023 78.193 125.1575
21.240234 78.416 128.5074
21.606445 78.760 131.4064
21.972656 79.196 134.8188
22.338867 79.878 138.8465
22.705078 80.880 142.2682
23.071289 82.062 144.0276
23.437500 83.244 144.3461
23.803711 84.360 144.1635
24.169922 85.505 144.1038
24.536133 86.807 143.8862
24.902344 88.295 142.5703
25.268555 89.876 139.3969
25.634766 91.416 134.2561
26.000977 92.817 127.4973
26.367188 94.031 119.5929
26.733398 95.040 110.9695
27.099609 95.840 101.9914
27.465820 96.432 93.0097
27.832031 96.828 84.4153
28.198242 97.059 76.6521
28.564453 97.195 70.1434
28.930664 97.353 65.0782
29.296875 97.667 61.1137
29.663086 98.216 57.3133
30.029297 98.961 52.6223
30.395508 99.776 46.4857
30.761719 100.533 38.9859
31.127930 101.149 30.5842
31.494141 101.594 21.8455
31.860352 101.883 13.2807
32.226562 102.057 5.2612
32.592773 102.167 -2.0365
32.958984 102.265 -8.6495
33.325195 102.387 -14.7721
33.691406 102.537 -20.6248
34.057617 102.697 -26.3206
34.423828 102.850 -31.8195
34.790039 102.993 -36.9899
35.156250 103.146 -41.7314
35.522461 103.340 -46.0847
35.888672 103.596 -50.2502
36.254883 103.905 -54.4836
36.621094 104.236 -58.9365
36.987305 104.552 -63.5673
37.353516 104.835 -68.1842
37.719727 105.096 -72.5785
38.085938 105.370 -76.6783
38.452148 105.691 -80.6322
38.818359 106.068 -84.7465
39.184570 106.471 -89.2981
39.550781 106.850 -94.3659
39.916992 107.157 -99.7979
40.283203 107.372 -105.2979
40.649414 107.502 -110.5551
41.015625 107.581 -115.3613
41.381836 107.651 -119.6815
41.748047 107.745 -123.6425
42.114258 107.875 -127.4393
42.480469 108.034 -131.2240
42.846680 108.209 -135.0579
43.212891 108.397 -138.9464
43.579102 108.594 -142.9011
43.945312 108.797 -146.9664
44.311523 108.994 -151.1902
44.677734 109.174 -155.5744
45.043945 109.326 -160.0543
45.410156 109.448 -164.5279
45.776367 109.549 -168.9155
46.142578 109.644 -173.2094
46.508789 109.744 -177.4794
46.875000 109.851 178.1730
47.241211 109.952 173.6755
47.607422 110.036 169.0181
47.973633 110.094 164.2379
48.339844 110.122 159.3765
48.706055 110.124 154.4449
49.072266 110.098 149.4198
49.438477 110.039 144.2697
49.804688 109.936 138.9916
50.170898 109.777 133.6279
50.537109 109.556 128.2562
50.903320 109.275 122.9585
51.269531 108.940 117.7875
51.635742 108.560 112.7469
52.001953 108.142 107.7938
52.368164 107.682 102.8616
52.734375 107.171 97.8917
53.100586 106.592 92.8612
53.466797 105.923 87.8009
53.833008 105.143 82.8047
54.199219 104.234 78.0316
54.565430 103.184 73.6983
54.931641 101.993 70.0556
55.297852 100.673 67.3461
55.664062 99.244 65.7593
56.030273 97.719 65.4353
56.396484 96.095 66.5823
56.762695 94.362 69.7130
57.128906 92.573 75.8249
57.495117 90.953 86.0093
57.861328 89.927 99.8126
58.227539 89.734 114.1198
58.593750 90.117 126.1522
58.959961 90.735 135.8607
59.326172 91.497 144.1346
59.692383 92.437 151.0771
60.058594 93.524 156.1576
60.424805 94.636 159.1533
60.791016 95.657 160.4748
61.157227 96.544 160.8113
61.523438 97.322 160.7136
61.889648 98.041 160.3900
62.255859 98.735 159.7432
62.622070 99.401 158.5900
62.988281 100.006 156.8859
63.354492 100.520 154.7966
63.720703 100.934 152.6141
64.086914 101.267 150.6132
64.453125 101.555 148.9340
64.819336 101.838 147.5416
65.185547 102.138 146.2847
65.551758 102.454 145.0140
65.917969 102.776 143.6655
66.284180 103.097 142.2577
66.650391 103.419 140.8240
67.016602 103.750 139.3519
67.382812 104.096 137.7739
67.749023 104.451 136.0130
68.115234 104.804 134.0358
68.481445 105.142 131.8693
68.847656 105.463 129.5737
69.213867 105.770 127.1960
69.580078 106.069 124.7378
69.946289 106.363 122.1591
70.312500 106.648 119.4109
70.678711 106.914 116.4750
71.044922 107.151 113.3809
71.411133 107.353 110.1945
71.777344 107.522 106.9868
72.143555 107.664 103.8017
72.509766 107.787 100.6408
72.875977 107.896 97.4718
73.242188 107.989 94.2568
73.608398 108.058 90.9830
73.974609 108.097 87.6772
74.340820 108.103 84.3984
74.707031 108.078 81.2120
75.073242 108.033 78.1601
75.439453 107.974 75.2437
75.805664 107.910 72.4261
76.171875 107.840 69.6583
76.538086 107.760 66.9086
76.904297 107.660 64.1823
77.270508 107.540 61.5184
77.636719 107.400 58.9669
78.002930 107.247 56.5623
78.369141 107.089 54.3064
78.735352 106.932 52.1712
79.101562 106.774 50.1191
79.467773 106.613 48.1286
79.833984 106.443 46.2091
80.200195 106.261 44.3983
80.566406 106.069 42.7435
80.932617 105.876 41.2782
81.298828 105.692 40.0021
81.665039 105.527 38.8771
82.031250 105.384 37.8391
82.397461 105.262 36.8212
82.763672 105.157 35.7772
83.129883 105.060 34.6934
83.496094 104.966 33.5837
83.862305 104.874 32.4726
84.228516 104.783 31.3741
84.594727 104.699 30.2794
84.960938 104.621 29.1603
85.327148 104.546 27.9880
85.693359 104.466 26.7551
86.059570 104.374 25.4890
86.425781 104.265 24.2478
86.791992 104.142 23.1009
87.158203 104.013 22.1019
87.524414 103.888 21.2678
87.890625 103.779 20.5714
88.256836 103.693 19.9507
88.623047 103.630 19.3326
88.989258 103.586 18.6548
89.355469 103.552 17.8832
89.721680 103.519 17.0158
90.087891 103.479 16.0801
90.454102 103.427 15.1238
90.820312 103.363 14.2032
91.186523 103.289 13.3703
91.552734 103.213 12.6605
91.918945 103.143 12.0851
92.285156 103.085 11.6317
92.651367 103.047 11.2703
93.017578 103.033 10.9636
93.383789 103.045 10.6735
93.750000 103.084 10.3623
94.116211 103.152 9.9878
94.482422 103.248 9.5001
94.848633 103.370 8.8417
95.214844 103.509 7.9559
95.581055 103.656 6.7993
95.947266 103.798 5.3558
96.313477 103.920 3.6453
96.679688 104.009 1.7259
97.045898 104.058 -0.3146
97.412109 104.065 -2.3740
97.778320 104.035 -4.3563
98.144531 103.978 -6.1918
98.510742 103.908 -7.8500
98.876953 103.836 -9.3409
99.243164 103.771 -10.7023
99.609375 103.719 -11.9827
99.975586 103.680 -13.2273
100.341797 103.656 -14.4752
100.708008 103.645 -15.7643
101.074219 103.647 -17.1367
101.440430 103.657 -18.6342
101.806641 103.665 -20.2870
102.172852 103.662 -22.1012
102.539062 103.639 -24.0518
102.905273 103.586 -26.0872
103.271484 103.501 -28.1401
103.637695 103.384 -30.1422
104.003906 103.240 -32.0365
104.370117 103.076 -33.7851
104.736328 102.901 -35.3728
105.102539 102.722 -36.8056
105.468750 102.544 -38.1053
105.834961 102.370 -39.3007
106.201172 102.201 -40.4177
106.567383 102.034 -41.4713
106.933594 101.869 -42.4626
107.299805 101.704 -43.3835
107.666016 101.541 -44.2250
108.032227 101.383 -44.9847
108.398438 101.233 -45.6699
108.764648 101.091 -46.2936
109.130859 100.958 -46.8693
109.497070 100.833 -47.4085
109.863281 100.716 -47.9235
110.229492 100.607 -48.4288
110.595703 100.501 -48.9361
110.961914 100.395 -49.4411
111.328125 100.285 -49.9144
111.694336 100.172 -50.3058
112.060547 100.062 -50.5701
112.426758 99.968 -50.7003
112.792969 99.900 -50.7465
113.159180 99.862 -50.7994
113.525391 99.849 -50.9435
113.891602 99.847 -51.2105
114.257812 99.845 -51.5682
114.624023 99.840 -51.9500
114.990234 99.836 -52.3009
115.356445 99.843 -52.6108
115.722656 99.868 -52.9126
116.088867 99.911 -53.2550
116.455078 99.970 -53.6740
116.821289 100.043 -54.1854
117.187500 100.125 -54.7975
117.553711 100.217 -55.5229
117.919922 100.315 -56.3765
118.286133 100.414 -57.3608
118.652344 100.509 -58.4595
119.018555 100.599 -59.6482
119.384766 100.688 -60.9167
119.750977 100.778 -62.2832
120.117188 100.867 -63.7832
120.483398 100.949 -65.4397
120.849609 101.015 -67.2390
121.215820 101.059 -69.1322
121.582031 101.084 -71.0651
121.948242 101.096 -73.0157
122.314453 101.100 -75.0107
122.680664 101.095 -77.1050
123.046875 101.070 -79.3374
123.413086 101.013 -81.6902
123.779297 100.912 -84.0828
124.145508 100.766 -86.3999
124.511719 100.581 -88.5375
124.877930 100.374 -90.4423
125.244141 100.157 -92.1218
125.610352 99.939 -93.6237
125.976562 99.722 -94.9967
126.342773 99.503 -96.2645
126.708984 99.281 -97.4243
127.075195 99.055 -98.4662
127.441406 98.827 -99.3894
127.807617 98.597 -100.2004
128.173828 98.362 -100.8948
128.540039 98.119 -101.4407
128.906250 97.868 -101.7795
129.272461 97.617 -101.8475
129.638672 97.378 -101.6053
130.004883 97.167 -101.0591
130.371094 96.999 -100.2615
130.737305 96.883 -99.2963
131.103516 96.822 -98.2583
131.469727 96.817 -97.2371
131.835938 96.862 -96.3083
132.202148 96.951 -95.5284
132.568359 97.076 -94.9340
132.934570 97.229 -94.5464
133.300781 97.405 -94.3766
133.666992 97.596 -94.4281
134.033203 97.796 -94.6922
134.399414 97.999 -95.1459
134.765625 98.205 -95.7586
135.131836 98.414 -96.5081
135.498047 98.629 -97.3976
135.864258 98.850 -98.4562
136.230469 99.072 -99.7179
136.596680 99.288 -101.1906
136.962891 99.487 -102.8389
137.329102 99.666 -104.5948
137.695312 99.828 -106.3917
138.061523 99.983 -108.2009
138.427734 100.138 -110.0463
138.793945 100.298 -111.9860
139.160156 100.456 -114.0698
139.526367 100.603 -116.3058
139.892578 100.733 -118.6561
140.258789 100.843 -121.0625
140.625000 100.939 -123.4830
140.991211 101.028 -125.9141
141.357422 101.113 -128.3855
141.723633 101.194 -130.9342
142.089844 101.266 -133.5776
142.456055 101.324 -136.3041
142.822266 101.365 -139.0859
143.188477 101.392 -141.9010
143.554688 101.406 -144.7450
143.920898 101.409 -147.6279
144.287109 101.397 -150.5575
144.653320 101.368 -153.5234
145.019531 101.319 -156.4967
145.385742 101.251 -159.4429
145.751953 101.168 -162.3394
146.118164 101.074 -165.1851
146.484375 100.971 -167.9941
146.850586 100.858 -170.7776
147.216797 100.731 -173.5286
147.583008 100.591 -176.2195
147.949219 100.440 -178.8185
148.315430 100.284 178.6899
