* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:19:28
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: off_0x1400_1_4 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 20.748 -15.4240
0.732422 10.770 -47.6873
1.098633 18.434 157.0085
1.464844 26.196 136.6792
1.831055 29.525 121.8061
2.197266 30.624 109.9247
2.563477 30.102 103.6274
2.929688 28.876 107.6962
3.295898 28.850 118.9564
3.662109 29.888 121.3467
4.028320 29.942 112.5759
4.394531 27.974 98.5826
4.760742 23.263 88.1446
5.126953 19.001 108.5332
5.493164 24.603 103.8602
5.859375 31.562 67.9316
6.225586 37.502 35.8248
6.591797 41.917 9.3475
6.958008 44.980 -13.2210
7.324219 46.950 -32.1806
7.690430 48.116 -46.7775
8.056641 48.924 -55.9829
8.422852 49.998 -60.5999
8.789062 51.673 -64.6570
9.155273 53.606 -71.4390
9.521484 55.322 -80.4305
9.887695 56.646 -89.2207
10.253906 57.723 -95.4155
10.620117 58.970 -98.1734
10.986328 60.762 -99.7749
11.352539 62.961 -103.6867
11.718750 65.105 -110.8635
12.084961 66.872 -120.0536
12.451172 68.151 -129.4632
12.817383 68.982 -137.3493
13.183594 69.554 -142.2058
13.549805 70.233 -143.5206
13.916016 71.390 -143.0289
14.282227 73.038 -143.9111
14.648438 74.844 -147.8627
15.014648 76.503 -154.5279
15.380859 77.868 -162.8360
15.747070 78.906 -171.7760
16.113281 79.637 179.4750
16.479492 80.114 171.6011
16.845703 80.429 165.1435
17.211914 80.719 160.3394
17.578125 81.131 156.8430
17.944336 81.752 153.6779
18.310547 82.533 149.7731
18.676758 83.336 144.6533
19.042969 84.028 138.5901
19.409180 84.540 132.3049
19.775391 84.891 126.6106
20.141602 85.176 122.0690
20.507812 85.537 118.6314
20.874023 86.067 115.5288
21.240234 86.739 111.7677
21.606445 87.428 106.8542
21.972656 88.008 100.9984
22.338867 88.413 94.8263
22.705078 88.652 89.0246
23.071289 88.793 84.0686
23.437500 88.934 80.0302
23.803711 89.136 76.5600
24.169922 89.414 73.1403
24.536133 89.730 69.4369
24.902344 90.035 65.4273
25.268555 90.307 61.2602
25.634766 90.548 57.0508
26.000977 90.763 52.7968
26.367188 90.942 48.4569
26.733398 91.059 44.0999
27.099609 91.098 39.9773
27.465820 91.075 36.4491
27.832031 91.049 33.7777
28.198242 91.101 31.8981
28.564453 91.290 30.3655
28.930664 91.609 28.6222
29.296875 92.000 26.3650
29.663086 92.408 23.6500
30.029297 92.812 20.7083
30.395508 93.226 17.7057
30.761719 93.672 14.6290
31.127930 94.156 11.3457
31.494141 94.662 7.7514
31.860352 95.171 3.8625
32.226562 95.671 -0.2122
32.592773 96.161 -4.3674
32.958984 96.651 -8.5731
33.325195 97.149 -12.8723
33.691406 97.647 -17.3165
34.057617 98.132 -21.8988
34.423828 98.591 -26.5390
34.790039 99.023 -31.1208
35.156250 99.437 -35.5494
35.522461 99.847 -39.7913
35.888672 100.265 -43.8792
36.254883 100.700 -47.8862
36.621094 101.149 -51.8922
36.987305 101.604 -55.9587
37.353516 102.057 -60.1161
37.719727 102.495 -64.3583
38.085938 102.908 -68.6400
38.452148 103.292 -72.8850
38.818359 103.650 -77.0089
39.184570 103.992 -80.9524
39.550781 104.334 -84.7113
39.916992 104.689 -88.3430
40.283203 105.061 -91.9420
40.649414 105.446 -95.5972
41.015625 105.833 -99.3584
41.381836 106.211 -103.2267
41.748047 106.572 -107.1665
42.114258 106.912 -111.1225
42.480469 107.230 -115.0325
42.846680 107.531 -118.8371
43.212891 107.827 -122.4928
43.579102 108.128 -125.9891
43.945312 108.447 -129.3621
44.311523 108.787 -132.6868
44.677734 109.154 -136.0500
45.043945 109.541 -139.5155
45.410156 109.941 -143.1094
45.776367 110.351 -146.8340
46.142578 110.770 -150.6978
46.508789 111.198 -154.7321
46.875000 111.630 -158.9833
47.241211 112.057 -163.4833
47.607422 112.469 -168.2261
47.973633 112.857 -173.1684
48.339844 113.221 -178.2578
48.706055 113.566 176.5307
49.072266 113.897 171.1719
49.438477 114.214 165.5993
49.804688 114.509 159.7411
50.170898 114.765 153.5621
50.537109 114.965 147.0871
50.903320 115.093 140.3971
51.269531 115.141 133.6042
51.635742 115.109 126.8221
52.001953 115.003 120.1414
52.368164 114.831 113.6190
52.734375 114.601 107.2819
53.100586 114.320 101.1410
53.466797 113.989 95.2063
53.833008 113.611 89.4971
54.199219 113.189 84.0416
54.565430 112.728 78.8703
54.931641 112.234 74.0099
55.297852 111.713 69.4802
55.664062 111.174 65.2937
56.030273 110.626 61.4540
56.396484 110.079 57.9470
56.762695 109.544 54.7294
57.128906 109.029 51.7255
57.495117 108.534 48.8408
57.861328 108.054 45.9899
58.227539 107.579 43.1247
58.593750 107.096 40.2421
58.959961 106.596 37.3709
59.326172 106.071 34.5482
59.692383 105.519 31.8041
60.058594 104.935 29.1651
60.424805 104.315 26.6735
60.791016 103.654 24.4051
61.157227 102.950 22.4704
61.523438 102.209 20.9912
61.889648 101.449 20.0637
62.255859 100.687 19.7278
62.622070 99.944 19.9650
62.988281 99.234 20.7320
63.354492 98.564 22.0027
63.720703 97.948 23.7792
64.086914 97.404 26.0540
64.453125 96.957 28.7468
64.819336 96.627 31.6744
65.185547 96.421 34.5904
65.551758 96.326 37.2669
65.917969 96.318 39.5542
66.284180 96.371 41.3828
66.650391 96.462 42.7333
67.016602 96.572 43.6182
67.382812 96.680 44.0861
67.749023 96.770 44.2311
68.115234 96.835 44.1852
68.481445 96.878 44.0848
68.847656 96.915 44.0218
69.213867 96.964 44.0031
69.580078 97.043 43.9444
69.946289 97.154 43.7103
70.312500 97.288 43.1766
70.678711 97.426 42.2791
71.044922 97.548 41.0220
71.411133 97.639 39.4573
71.777344 97.689 37.6597
72.143555 97.689 35.7129
72.509766 97.635 33.7096
72.875977 97.528 31.7533
73.242188 97.373 29.9496
73.608398 97.182 28.3835
73.974609 96.973 27.0930
74.340820 96.760 26.0540
74.707031 96.556 25.1970
75.073242 96.360 24.4476
75.439453 96.166 23.7686
75.805664 95.965 23.1758
76.171875 95.756 22.7230
76.538086 95.540 22.4745
76.904297 95.326 22.4823
77.270508 95.131 22.7755
77.636719 94.974 23.3454
78.002930 94.875 24.1163
78.369141 94.853 24.9193
78.735352 94.908 25.5129
79.101562 95.016 25.6736
79.467773 95.138 25.3062
79.833984 95.232 24.4928
80.200195 95.274 23.4507
80.566406 95.268 22.4279
80.932617 95.240 21.5843
81.298828 95.223 20.9143
81.665039 95.237 20.2621
82.031250 95.278 19.4351
82.397461 95.324 18.3346
82.763672 95.350 17.0057
83.129883 95.346 15.5825
83.496094 95.323 14.1826
83.862305 95.298 12.8226
84.228516 95.286 11.4081
84.594727 95.285 9.7986
84.960938 95.278 7.8978
85.327148 95.245 5.7015
85.693359 95.169 3.2806
86.059570 95.044 0.7317
86.425781 94.870 -1.8637
86.791992 94.651 -4.4506
87.158203 94.391 -6.9906
87.524414 94.097 -9.4542
87.890625 93.779 -11.8356
88.256836 93.448 -14.1833
88.623047 93.111 -16.6171
88.989258 92.761 -19.3018
89.355469 92.373 -22.3812
89.721680 91.911 -25.9113
90.087891 91.339 -29.8377
90.454102 90.625 -34.0230
90.820312 89.751 -38.3040
91.186523 88.709 -42.5602
91.552734 87.494 -46.7805
91.918945 86.094 -51.1240
92.285156 84.466 -55.9839
92.651367 82.525 -62.1107
93.017578 80.117 -70.9994
93.383789 77.058 -86.2483
93.750000 73.800 -116.9200
94.116211 73.780 -163.9788
94.482422 77.132 164.6287
94.848633 80.337 149.0685
95.214844 82.886 140.0996
95.581055 84.961 134.0194
95.947266 86.725 129.2979
96.313477 88.268 125.1721
96.679688 89.636 121.2458
97.045898 90.849 117.3500
97.412109 91.924 113.4540
97.778320 92.874 109.5908
98.144531 93.716 105.8018
98.510742 94.469 102.1105
98.876953 95.145 98.5225
99.243164 95.757 95.0369
99.609375 96.314 91.6548
99.975586 96.824 88.3777
100.341797 97.297 85.1965
100.708008 97.739 82.0869
101.074219 98.157 79.0142
101.440430 98.551 75.9479
101.806641 98.917 72.8738
102.172852 99.256 69.7971
102.539062 99.566 66.7329
102.905273 99.851 63.6956
103.271484 100.112 60.6899
103.637695 100.352 57.7114
104.003906 100.574 54.7500
104.370117 100.778 51.7933
104.736328 100.963 48.8295
105.102539 101.129 45.8492
105.468750 101.271 42.8512
105.834961 101.386 39.8486
106.201172 101.472 36.8734
106.567383 101.529 33.9695
106.933594 101.559 31.1785
107.299805 101.571 28.5228
107.666016 101.572 25.9951
108.032227 101.566 23.5636
108.398438 101.556 21.1908
108.764648 101.535 18.8544
109.130859 101.500 16.5590
109.497070 101.447 14.3318
109.863281 101.378 12.2086
110.229492 101.296 10.2172
110.595703 101.207 8.3687
110.961914 101.113 6.6566
111.328125 101.022 5.0637
111.694336 100.934 3.5670
112.060547 100.851 2.1432
112.426758 100.772 0.7705
112.792969 100.694 -0.5671
113.159180 100.615 -1.8765
113.525391 100.533 -3.1497
113.891602 100.444 -4.3656
114.257812 100.347 -5.4946
114.624023 100.247 -6.5083
114.990234 100.146 -7.3888
115.356445 100.051 -8.1351
115.722656 99.966 -8.7611
116.088867 99.894 -9.2887
116.455078 99.837 -9.7406
116.821289 99.795 -10.1371
117.187500 99.770 -10.4966
117.553711 99.760 -10.8405
117.919922 99.765 -11.1896
118.286133 99.781 -11.5581
118.652344 99.806 -11.9465
119.018555 99.838 -12.3425
119.384766 99.879 -12.7324
119.750977 99.931 -13.1184
120.117188 100.000 -13.5255
120.483398 100.083 -13.9944
120.849609 100.177 -14.5591
121.215820 100.275 -15.2274
121.582031 100.372 -15.9780
121.948242 100.465 -16.7743
122.314453 100.556 -17.5867
122.680664 100.648 -18.4054
123.046875 100.744 -19.2388
123.413086 100.846 -20.0992
123.779297 100.951 -20.9916
124.145508 101.060 -21.9125
124.511719 101.175 -22.8627
124.877930 101.299 -23.8568
125.244141 101.432 -24.9247
125.610352 101.571 -26.0980
125.976562 101.710 -27.3940
126.342773 101.845 -28.8069
126.708984 101.971 -30.3137
127.075195 102.087 -31.8877
127.441406 102.195 -33.5122
127.807617 102.296 -35.1857
128.173828 102.391 -36.9165
128.540039 102.478 -38.7136
128.906250 102.555 -40.5796
129.272461 102.619 -42.5087
129.638672 102.669 -44.4885
130.004883 102.701 -46.5033
130.371094 102.716 -48.5337
130.737305 102.712 -50.5570
131.103516 102.690 -52.5487
131.469727 102.652 -54.4856
131.835938 102.602 -56.3516
132.202148 102.541 -58.1415
132.568359 102.474 -59.8602
132.934570 102.402 -61.5171
133.300781 102.323 -63.1187
133.666992 102.238 -64.6616
134.033203 102.145 -66.1321
134.399414 102.045 -67.5090
134.765625 101.942 -68.7716
135.131836 101.839 -69.9067
135.498047 101.741 -70.9153
135.864258 101.654 -71.8125
136.230469 101.581 -72.6224
136.596680 101.522 -73.3699
136.962891 101.479 -74.0724
137.329102 101.451 -74.7405
137.695312 101.440 -75.3845
138.061523 101.449 -76.0240
138.427734 101.478 -76.6920
138.793945 101.526 -77.4274
139.160156 101.588 -78.2617
139.526367 101.660 -79.2052
139.892578 101.736 -80.2463
140.258789 101.813 -81.3610
140.625000 101.892 -82.5287
140.991211 101.975 -83.7435
141.357422 102.064 -85.0148
141.723633 102.158 -86.3579
142.089844 102.257 -87.7850
142.456055 102.358 -89.2987
142.822266 102.459 -90.8959
143.188477 102.561 -92.5741
143.554688 102.664 -94.3369
143.920898 102.768 -96.1946
144.287109 102.872 -98.1609
144.653320 102.974 -100.2468
145.019531 103.071 -102.4583
145.385742 103.159 -104.7938
145.751953 103.236 -107.2458
146.118164 103.299 -109.8013
146.484375 103.347 -112.4430
146.850586 103.378 -115.1516
147.216797 103.392 -117.9072
147.583008 103.390 -120.6915
147.949219 103.372 -123.4891
148.315430 103.342 -126.2887
148.681641 103.302 -129.0839
