* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 13:51:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_2_1 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 16.635 40.7274
0.732422 20.339 36.8054
1.098633 21.195 27.2363
1.464844 19.997 21.7066
1.831055 17.288 28.9356
2.197266 15.417 59.0031
2.563477 17.964 92.2554
2.929688 22.123 104.5987
3.295898 25.498 102.2665
3.662109 27.441 92.0495
4.028320 27.601 79.3557
4.394531 25.431 73.0415
4.760742 22.932 101.3886
5.126953 28.683 124.2526
5.493164 33.961 108.5443
5.859375 37.507 81.1838
6.225586 40.117 49.8113
6.591797 42.184 18.2044
6.958008 43.776 -10.6626
7.324219 44.838 -34.3962
7.690430 45.460 -50.7029
8.056641 46.205 -58.2078
8.422852 47.892 -60.8672
8.789062 50.336 -66.3284
9.155273 52.633 -76.3240
9.521484 54.295 -88.0793
9.887695 55.269 -98.2541
10.253906 55.856 -103.7555
10.620117 56.791 -103.7876
10.986328 58.646 -103.2482
11.352539 60.948 -107.5354
11.718750 62.943 -116.4549
12.084961 64.273 -127.2941
12.451172 64.855 -137.1108
12.817383 64.819 -142.5213
13.183594 64.806 -140.1564
13.549805 66.023 -132.6135
13.916016 68.516 -129.9063
14.282227 71.116 -135.0497
14.648438 73.198 -145.0846
15.014648 74.634 -157.2980
15.380859 75.428 -169.9078
15.747070 75.611 178.5363
16.113281 75.244 169.7014
16.479492 74.543 165.7631
16.845703 74.114 168.1799
17.211914 74.738 173.4922
17.578125 76.271 174.7354
17.944336 77.875 169.9888
18.310547 79.043 161.2975
18.676758 79.611 150.9436
19.042969 79.541 140.8065
19.409180 78.846 132.7708
19.775391 77.646 129.1708
20.141602 76.358 132.4871
20.507812 75.801 142.3280
20.874023 76.387 153.0458
21.240234 77.622 160.7245
21.606445 79.112 165.9490
21.972656 80.826 169.2152
22.338867 82.701 169.8370
22.705078 84.528 167.5823
23.071289 86.124 163.2787
23.437500 87.437 158.2158
23.803711 88.519 153.5349
24.169922 89.531 149.7986
24.536133 90.639 146.6925
24.902344 91.911 143.2190
25.268555 93.283 138.4675
25.634766 94.627 132.1782
26.000977 95.848 124.6388
26.367188 96.903 116.3234
26.733398 97.790 107.6500
27.099609 98.530 98.9008
27.465820 99.144 90.2425
27.832031 99.649 81.7893
28.198242 100.064 73.6597
28.564453 100.412 65.9827
28.930664 100.733 58.8368
29.296875 101.076 52.1509
29.663086 101.478 45.6502
30.029297 101.944 38.9373
30.395508 102.439 31.6838
30.761719 102.904 23.7903
31.127930 103.287 15.4055
31.494141 103.558 6.8376
31.860352 103.720 -1.5654
32.226562 103.799 -9.5242
32.592773 103.835 -16.9089
32.958984 103.866 -23.7679
33.325195 103.917 -30.2734
33.691406 103.986 -36.6029
34.057617 104.055 -42.8326
34.423828 104.108 -48.9124
34.790039 104.141 -54.7252
35.156250 104.169 -60.1825
35.522461 104.211 -65.2926
35.888672 104.281 -70.1630
36.254883 104.376 -74.9326
36.621094 104.481 -79.6853
36.987305 104.578 -84.4062
37.353516 104.659 -89.0063
37.719727 104.729 -93.3910
38.085938 104.804 -97.5289
38.452148 104.901 -101.4828
38.818359 105.025 -105.3835
39.184570 105.171 -109.3628
39.550781 105.319 -113.4907
39.916992 105.451 -117.7557
40.283203 105.555 -122.0886
40.649414 105.629 -126.4052
41.015625 105.675 -130.6403
41.381836 105.698 -134.7585
41.748047 105.704 -138.7433
42.114258 105.697 -142.5808
42.480469 105.681 -146.2559
42.846680 105.665 -149.7668
43.212891 105.660 -153.1468
43.579102 105.670 -156.4680
43.945312 105.689 -159.8169
44.311523 105.704 -163.2498
44.677734 105.702 -166.7592
45.043945 105.673 -170.2767
45.410156 105.617 -173.7098
45.776367 105.542 -176.9920
46.142578 105.459 179.8832
46.508789 105.376 176.8649
46.875000 105.293 173.8821
47.241211 105.201 170.8903
47.607422 105.089 167.8939
47.973633 104.949 164.9379
48.339844 104.777 162.0818
48.706055 104.573 159.3826
49.072266 104.339 156.8951
49.438477 104.076 154.6859
49.804688 103.792 152.8346
50.170898 103.503 151.4097
50.537109 103.233 150.4201
50.903320 103.007 149.7739
51.269531 102.838 149.2863
51.635742 102.721 148.7474
52.001953 102.632 148.0109
52.368164 102.543 147.0451
52.734375 102.428 145.9276
53.100586 102.272 144.8067
53.466797 102.075 143.8568
53.833008 101.850 143.2353
54.199219 101.623 143.0359
54.565430 101.426 143.2386
54.931641 101.284 143.6933
55.297852 101.201 144.1744
55.664062 101.159 144.5001
56.030273 101.125 144.6380
56.396484 101.076 144.7172
56.762695 101.010 144.9428
57.128906 100.950 145.4658
57.495117 100.930 146.2811
57.861328 100.974 147.2286
58.227539 101.082 148.1047
58.593750 101.233 148.7946
58.959961 101.409 149.3154
59.326172 101.602 149.7500
59.692383 101.822 150.1456
60.058594 102.082 150.4562
60.424805 102.386 150.5657
60.791016 102.726 150.3598
61.157227 103.083 149.7845
61.523438 103.439 148.8561
61.889648 103.782 147.6323
62.255859 104.103 146.1798
62.622070 104.402 144.5552
62.988281 104.682 142.7988
63.354492 104.945 140.9363
63.720703 105.192 138.9805
64.086914 105.424 136.9370
64.453125 105.639 134.8136
64.819336 105.836 132.6296
65.185547 106.016 130.4150
65.551758 106.183 128.1982
65.917969 106.341 125.9866
66.284180 106.496 123.7568
66.650391 106.650 121.4639
67.016602 106.797 119.0674
67.382812 106.930 116.5585
67.749023 107.042 113.9665
68.115234 107.131 111.3425
68.481445 107.199 108.7299
68.847656 107.253 106.1412
69.213867 107.298 103.5571
69.580078 107.331 100.9461
69.946289 107.350 98.2925
70.312500 107.347 95.6118
70.678711 107.320 92.9448
71.044922 107.270 90.3380
71.411133 107.203 87.8204
71.777344 107.124 85.3940
72.143555 107.038 83.0394
72.509766 106.944 80.7321
72.875977 106.840 78.4592
73.242188 106.723 76.2267
73.608398 106.591 74.0554
73.974609 106.446 71.9708
74.340820 106.290 69.9921
74.707031 106.129 68.1252
75.073242 105.966 66.3615
75.439453 105.802 64.6838
75.805664 105.638 63.0750
76.171875 105.471 61.5265
76.538086 105.301 60.0412
76.904297 105.125 58.6270
77.270508 104.949 57.2859
77.636719 104.775 56.0053
78.002930 104.603 54.7589
78.369141 104.430 53.5215
78.735352 104.250 52.2888
79.101562 104.056 51.0908
79.467773 103.843 49.9886
79.833984 103.616 49.0530
80.200195 103.383 48.3336
80.566406 103.158 47.8330
80.932617 102.953 47.5002
81.298828 102.773 47.2493
81.665039 102.613 46.9968
82.031250 102.463 46.6953
82.397461 102.311 46.3488
82.763672 102.147 46.0042
83.129883 101.967 45.7293
83.496094 101.774 45.5910
83.862305 101.572 45.6416
84.228516 101.366 45.9183
84.594727 101.163 46.4506
84.960938 100.974 47.2671
85.327148 100.808 48.3931
85.693359 100.682 49.8323
86.059570 100.615 51.5379
86.425781 100.624 53.3917
86.791992 100.719 55.2127
87.158203 100.891 56.8049
87.524414 101.119 58.0241
87.890625 101.375 58.8224
88.256836 101.637 59.2479
88.623047 101.889 59.4057
88.989258 102.131 59.4059
89.355469 102.368 59.3218
89.721680 102.611 59.1708
90.087891 102.866 58.9232
90.454102 103.136 58.5265
90.820312 103.417 57.9310
91.186523 103.701 57.1055
91.552734 103.981 56.0419
91.918945 104.246 54.7559
92.285156 104.489 53.2856
92.651367 104.707 51.6866
93.017578 104.899 50.0201
93.383789 105.070 48.3351
93.750000 105.227 46.6537
94.116211 105.376 44.9666
94.482422 105.521 43.2461
94.848633 105.658 41.4678
95.214844 105.783 39.6293
95.581055 105.894 37.7513
95.947266 105.990 35.8647
96.313477 106.075 33.9897
96.679688 106.153 32.1238
97.045898 106.227 30.2437
97.412109 106.296 28.3216
97.778320 106.358 26.3418
98.144531 106.407 24.3095
98.510742 106.440 22.2477
98.876953 106.457 20.1849
99.243164 106.460 18.1438
99.609375 106.452 16.1327
99.975586 106.435 14.1464
100.341797 106.411 12.1725
100.708008 106.377 10.2014
101.074219 106.333 8.2346
101.440430 106.275 6.2894
101.806641 106.202 4.3943
102.172852 106.116 2.5806
102.539062 106.021 0.8697
102.905273 105.923 -0.7331
103.271484 105.826 -2.2387
103.637695 105.734 -3.6672
104.003906 105.647 -5.0399
104.370117 105.568 -6.3769
104.736328 105.498 -7.6997
105.102539 105.435 -9.0352
105.468750 105.377 -10.4119
105.834961 105.321 -11.8505
106.201172 105.260 -13.3518
106.567383 105.188 -14.8929
106.933594 105.103 -16.4362
107.299805 105.008 -17.9451
107.666016 104.906 -19.4008
108.032227 104.802 -20.8075
108.398438 104.700 -22.1860
108.764648 104.598 -23.5577
109.130859 104.492 -24.9314
109.497070 104.379 -26.2968
109.863281 104.259 -27.6311
110.229492 104.134 -28.9105
110.595703 104.006 -30.1226
110.961914 103.880 -31.2728
111.328125 103.759 -32.3827
111.694336 103.645 -33.4804
112.060547 103.533 -34.5873
112.426758 103.421 -35.7090
112.792969 103.307 -36.8346
113.159180 103.189 -37.9438
113.525391 103.070 -39.0197
113.891602 102.952 -40.0586
114.257812 102.838 -41.0717
114.624023 102.728 -42.0779
114.990234 102.621 -43.0927
115.356445 102.514 -44.1198
115.722656 102.407 -45.1520
116.088867 102.299 -46.1795
116.455078 102.193 -47.2000
116.821289 102.089 -48.2220
117.187500 101.987 -49.2603
117.553711 101.886 -50.3242
117.919922 101.781 -51.4077
118.286133 101.673 -52.4900
118.652344 101.561 -53.5460
119.018555 101.451 -54.5623
119.384766 101.349 -55.5489
119.750977 101.258 -56.5392
120.117188 101.179 -57.5773
120.483398 101.108 -58.6995
120.849609 101.041 -59.9234
121.215820 100.973 -61.2479
121.582031 100.902 -62.6636
121.948242 100.825 -64.1626
122.314453 100.743 -65.7428
122.680664 100.652 -67.4035
123.046875 100.550 -69.1388
123.413086 100.437 -70.9352
123.779297 100.313 -72.7762
124.145508 100.178 -74.6505
124.511719 100.036 -76.5586
124.877930 99.890 -78.5142
125.244141 99.739 -80.5391
125.610352 99.584 -82.6581
125.976562 99.422 -84.8936
126.342773 99.249 -87.2638
126.708984 99.063 -89.7794
127.075195 98.856 -92.4386
127.441406 98.627 -95.2250
127.807617 98.372 -98.1106
128.173828 98.094 -101.0677
128.540039 97.797 -104.0867
128.906250 97.488 -107.1893
129.272461 97.170 -110.4277
129.638672 96.842 -113.8665
130.004883 96.496 -117.5567
130.371094 96.126 -121.5156
130.737305 95.726 -125.7292
131.103516 95.296 -130.1749
131.469727 94.847 -134.8535
131.835938 94.388 -139.8145
132.202148 93.930 -145.1553
132.568359 93.477 -150.9933
132.934570 93.028 -157.4221
133.300781 92.583 -164.4762
133.666992 92.147 -172.1172
134.033203 91.737 179.7542
134.399414 91.380 171.2754
134.765625 91.109 162.5978
135.131836 90.954 153.8711
135.498047 90.933 145.2377
135.864258 91.048 136.8336
136.230469 91.288 128.7832
136.596680 91.634 121.1833
136.962891 92.065 114.0806
137.329102 92.563 107.4557
137.695312 93.107 101.2295
138.061523 93.678 95.2954
138.427734 94.248 89.5642
138.793945 94.793 83.9990
139.160156 95.293 78.6226
139.526367 95.739 73.4999
139.892578 96.131 68.7031
140.258789 96.475 64.2786
140.625000 96.786 60.2275
140.991211 97.073 56.5083
141.357422 97.342 53.0603
141.723633 97.594 49.8314
142.089844 97.829 46.7932
142.456055 98.045 43.9387
142.822266 98.246 41.2643
143.188477 98.434 38.7552
143.554688 98.614 36.3843
143.920898 98.783 34.1263
144.287109 98.940 31.9741
144.653320 99.085 29.9430
145.019531 99.219 28.0565
145.385742 99.350 26.3232
145.751953 99.486 24.7181
146.118164 99.631 23.1863
146.484375 99.784 21.6666
146.850586 99.938 20.1227
147.216797 100.084 18.5579
147.583008 100.220 17.0072
147.949219 100.345 15.5110
148.315430 100.467 14.0879
148.681641 100.591 12.7231
149.047852 100.719 11.3776
149.414062 100.850 10.0103
149.780273 100.978 8.6024
