* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:20:07
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: off_0x1400_2_4 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 29.627 -39.4178
0.732422 26.668 -87.4415
1.098633 23.865 -171.2451
1.464844 29.045 111.9389
1.831055 33.381 70.8794
2.197266 35.387 40.2231
2.563477 35.192 13.9689
2.929688 31.813 -7.9543
3.295898 17.053 21.5848
3.662109 32.638 106.9574
4.028320 38.935 88.9411
4.394531 41.831 68.7529
4.760742 42.896 49.4442
5.126953 42.615 32.7828
5.493164 41.381 21.5584
5.859375 40.177 18.5892
6.225586 40.510 18.3943
6.591797 42.169 9.7625
6.958008 44.044 -7.0858
7.324219 45.796 -26.3708
7.690430 47.447 -43.4791
8.056641 49.144 -56.3329
8.422852 51.070 -65.7241
8.789062 53.200 -74.1760
9.155273 55.254 -83.3311
9.521484 56.952 -92.8786
9.887695 58.201 -101.3246
10.253906 59.141 -106.9298
10.620117 60.163 -109.0184
10.986328 61.670 -109.6725
11.352539 63.597 -112.4331
11.718750 65.510 -118.6006
12.084961 67.074 -127.0684
12.451172 68.162 -135.9791
12.817383 68.816 -143.4309
13.183594 69.247 -147.7475
13.549805 69.867 -148.4509
13.916016 71.064 -147.7103
14.282227 72.776 -148.9993
14.648438 74.602 -153.7240
15.014648 76.231 -161.1461
15.380859 77.534 -169.9807
15.747070 78.498 -179.1079
16.113281 79.166 172.3490
16.479492 79.624 165.0464
16.845703 79.997 159.3381
17.211914 80.431 155.0722
17.578125 81.030 151.4894
17.944336 81.796 147.5609
18.310547 82.623 142.6107
18.676758 83.384 136.6223
19.042969 83.986 130.0909
19.409180 84.407 123.7382
19.775391 84.695 118.2484
20.141602 84.962 113.9763
20.507812 85.340 110.6540
20.874023 85.893 107.4156
21.240234 86.569 103.3600
21.606445 87.240 98.1431
21.972656 87.794 92.0427
22.338867 88.176 85.6637
22.705078 88.393 79.6403
23.071289 88.508 74.4191
23.437500 88.609 70.1089
23.803711 88.752 66.4589
24.169922 88.964 63.0433
24.536133 89.223 59.5460
24.902344 89.494 55.8952
25.268555 89.762 52.1705
25.634766 90.032 48.4236
26.000977 90.313 44.5842
26.367188 90.596 40.5142
26.733398 90.852 36.1437
27.099609 91.050 31.5626
27.465820 91.168 27.0016
27.832031 91.211 22.7425
28.198242 91.206 19.0173
28.564453 91.192 15.9484
28.930664 91.209 13.5457
29.296875 91.299 11.7318
29.663086 91.497 10.3428
30.029297 91.835 9.0910
30.395508 92.319 7.5736
30.761719 92.918 5.4006
31.127930 93.574 2.3677
31.494141 94.225 -1.4724
31.860352 94.832 -5.8817
32.226562 95.385 -10.5706
32.592773 95.890 -15.3147
32.958984 96.365 -20.0109
33.325195 96.829 -24.6620
33.691406 97.285 -29.3077
34.057617 97.728 -33.9492
34.423828 98.150 -38.5214
34.790039 98.555 -42.9236
35.156250 98.958 -47.0844
35.522461 99.379 -51.0172
35.888672 99.833 -54.8292
36.254883 100.320 -58.6701
36.621094 100.825 -62.6552
36.987305 101.329 -66.8116
37.353516 101.813 -71.0789
37.719727 102.273 -75.3533
38.085938 102.715 -79.5481
38.452148 103.153 -83.6396
38.818359 103.597 -87.6791
39.184570 104.050 -91.7614
39.550781 104.504 -95.9683
39.916992 104.943 -100.3210
40.283203 105.353 -104.7690
40.649414 105.731 -109.2175
41.015625 106.079 -113.5745
41.381836 106.411 -117.7906
41.748047 106.739 -121.8737
42.114258 107.070 -125.8689
42.480469 107.404 -129.8228
42.846680 107.741 -133.7561
43.212891 108.082 -137.6663
43.579102 108.427 -141.5488
43.945312 108.781 -145.4216
44.311523 109.143 -149.3264
44.677734 109.513 -153.3062
45.043945 109.886 -157.3807
45.410156 110.258 -161.5410
45.776367 110.630 -165.7676
46.142578 111.004 -170.0613
46.508789 111.384 -174.4584
46.875000 111.770 -179.0182
47.241211 112.153 176.2102
47.607422 112.522 171.2174
47.973633 112.868 166.0363
48.339844 113.189 160.7184
48.706055 113.487 155.2970
49.072266 113.769 149.7618
49.438477 114.036 144.0597
49.804688 114.282 138.1228
50.170898 114.494 131.9077
50.537109 114.656 125.4216
50.903320 114.752 118.7261
51.269531 114.773 111.9187
51.635742 114.717 105.1063
52.001953 114.589 98.3809
52.368164 114.394 91.8054
52.734375 114.142 85.4125
53.100586 113.838 79.2142
53.466797 113.485 73.2185
53.833008 113.085 67.4412
54.199219 112.640 61.9108
54.565430 112.154 56.6638
54.931641 111.633 51.7347
55.297852 111.084 47.1464
55.664062 110.517 42.9058
56.030273 109.940 39.0054
56.396484 109.361 35.4258
56.762695 108.786 32.1372
57.128906 108.223 29.0974
57.495117 107.674 26.2487
57.861328 107.140 23.5212
58.227539 106.619 20.8456
58.593750 106.098 18.1711
58.959961 105.562 15.4865
59.326172 104.997 12.8281
59.692383 104.389 10.2794
60.058594 103.736 7.9550
60.424805 103.040 5.9789
60.791016 102.312 4.4630
61.157227 101.565 3.4906
61.523438 100.816 3.1147
61.889648 100.080 3.3694
62.255859 99.376 4.2799
62.622070 98.729 5.8541
62.988281 98.169 8.0444
63.354492 97.731 10.7006
63.720703 97.438 13.5565
64.086914 97.291 16.2844
64.453125 97.267 18.5908
64.819336 97.330 20.2919
65.185547 97.441 21.3303
65.551758 97.565 21.7507
65.917969 97.675 21.6624
66.284180 97.758 21.2035
66.650391 97.809 20.5078
67.016602 97.832 19.6755
67.382812 97.833 18.7582
67.749023 97.816 17.7671
68.115234 97.782 16.7046
68.481445 97.723 15.5966
68.847656 97.639 14.5078
69.213867 97.531 13.5249
69.580078 97.411 12.7185
69.946289 97.296 12.1060
70.312500 97.202 11.6356
70.678711 97.138 11.2043
71.044922 97.102 10.6976
71.411133 97.082 10.0292
71.777344 97.064 9.1665
72.143555 97.030 8.1373
72.509766 96.971 7.0231
72.875977 96.883 5.9351
73.242188 96.776 4.9746
73.608398 96.667 4.1826
73.974609 96.575 3.5055
74.340820 96.505 2.8126
74.707031 96.449 1.9719
75.073242 96.384 0.9382
75.439453 96.285 -0.2061
75.805664 96.143 -1.2831
76.171875 95.968 -2.1055
76.538086 95.786 -2.5686
76.904297 95.627 -2.7013
77.270508 95.513 -2.6384
77.636719 95.447 -2.5354
78.002930 95.422 -2.4945
78.369141 95.433 -2.5642
78.735352 95.476 -2.7896
79.101562 95.545 -3.2490
79.467773 95.627 -4.0287
79.833984 95.697 -5.1552
80.200195 95.730 -6.5481
80.566406 95.710 -8.0363
80.932617 95.645 -9.4274
81.298828 95.555 -10.5955
81.665039 95.466 -11.5382
82.031250 95.397 -12.3630
82.397461 95.347 -13.2056
82.763672 95.303 -14.1399
83.129883 95.250 -15.1445
83.496094 95.184 -16.1416
83.862305 95.112 -17.0676
84.228516 95.044 -17.9216
84.594727 94.989 -18.7633
84.960938 94.946 -19.6670
85.327148 94.906 -20.6741
85.693359 94.860 -21.7770
86.059570 94.803 -22.9376
86.425781 94.737 -24.1155
86.791992 94.663 -25.2844
87.158203 94.588 -26.4358
87.524414 94.515 -27.5763
87.890625 94.452 -28.7350
88.256836 94.402 -29.9708
88.623047 94.364 -31.3694
88.989258 94.328 -33.0166
89.355469 94.279 -34.9641
89.721680 94.196 -37.2058
90.087891 94.063 -39.6819
90.454102 93.870 -42.3019
90.820312 93.611 -44.9725
91.186523 93.286 -47.6176
91.552734 92.895 -50.1796
91.918945 92.438 -52.6123
92.285156 91.912 -54.8701
92.651367 91.315 -56.9014
93.017578 90.646 -58.6490
93.383789 89.901 -60.0531
93.750000 89.076 -61.0508
94.116211 88.165 -61.5697
94.482422 87.154 -61.5118
94.848633 86.018 -60.7120
95.214844 84.722 -58.8500
95.581055 83.224 -55.2737
95.947266 81.511 -48.6917
96.313477 79.734 -36.8698
96.679688 78.519 -17.8427
97.045898 78.825 4.6467
97.412109 80.503 22.0851
97.778320 82.567 32.2882
98.144531 84.506 37.5471
98.510742 86.211 39.9060
98.876953 87.698 40.5238
99.243164 89.001 40.0223
99.609375 90.147 38.7560
99.975586 91.159 36.9512
100.341797 92.053 34.7736
100.708008 92.843 32.3563
101.074219 93.545 29.8090
101.440430 94.173 27.2137
101.806641 94.744 24.6145
102.172852 95.272 22.0095
102.539062 95.769 19.3579
102.905273 96.236 16.6046
103.271484 96.669 13.7135
103.637695 97.059 10.6919
104.003906 97.402 7.5894
104.370117 97.698 4.4750
104.736328 97.953 1.4038
105.102539 98.176 -1.6069
105.468750 98.375 -4.5785
105.834961 98.549 -7.5472
106.201172 98.696 -10.5310
106.567383 98.807 -13.5085
106.933594 98.882 -16.4240
107.299805 98.924 -19.2134
107.666016 98.942 -21.8376
108.032227 98.948 -24.3018
108.398438 98.949 -26.6499
108.764648 98.944 -28.9371
109.130859 98.930 -31.1959
109.497070 98.898 -33.4181
109.863281 98.846 -35.5603
110.229492 98.775 -37.5702
110.595703 98.692 -39.4121
110.961914 98.605 -41.0840
111.328125 98.522 -42.6135
111.694336 98.445 -44.0416
112.060547 98.374 -45.4022
112.426758 98.307 -46.7136
112.792969 98.240 -47.9802
113.159180 98.172 -49.2009
113.525391 98.103 -50.3721
113.891602 98.031 -51.4843
114.257812 97.953 -52.5165
114.624023 97.870 -53.4374
114.990234 97.787 -54.2158
115.356445 97.712 -54.8380
115.722656 97.651 -55.3192
116.088867 97.612 -55.7023
116.455078 97.595 -56.0409
116.821289 97.598 -56.3811
117.187500 97.618 -56.7493
117.553711 97.649 -57.1525
117.919922 97.687 -57.5853
118.286133 97.732 -58.0366
118.652344 97.783 -58.4933
119.018555 97.840 -58.9447
119.384766 97.906 -59.3884
119.750977 97.985 -59.8363
120.117188 98.078 -60.3131
120.483398 98.184 -60.8458
120.849609 98.299 -61.4517
121.215820 98.420 -62.1311
121.582031 98.546 -62.8738
121.948242 98.676 -63.6708
122.314453 98.809 -64.5228
122.680664 98.946 -65.4385
123.046875 99.084 -66.4220
123.413086 99.220 -67.4640
123.779297 99.353 -68.5424
124.145508 99.485 -69.6357
124.511719 99.620 -70.7383
124.877930 99.761 -71.8661
125.244141 99.909 -73.0482
125.610352 100.062 -74.3102
125.976562 100.217 -75.6608
126.342773 100.370 -77.0938
126.708984 100.520 -78.5995
127.075195 100.669 -80.1786
127.441406 100.816 -81.8447
127.807617 100.960 -83.6155
128.173828 101.095 -85.4971
128.540039 101.216 -87.4758
128.906250 101.322 -89.5228
129.272461 101.412 -91.6097
129.638672 101.490 -93.7238
130.004883 101.557 -95.8724
130.371094 101.612 -98.0741
130.737305 101.651 -100.3380
131.103516 101.668 -102.6497
131.469727 101.658 -104.9686
131.835938 101.622 -107.2416
132.202148 101.562 -109.4219
132.568359 101.484 -111.4838
132.934570 101.393 -113.4242
133.300781 101.292 -115.2491
133.666992 101.180 -116.9568
134.033203 101.057 -118.5273
134.399414 100.926 -119.9266
134.765625 100.792 -121.1221
135.131836 100.664 -122.1003
135.498047 100.551 -122.8759
135.864258 100.460 -123.4849
136.230469 100.395 -123.9707
136.596680 100.358 -124.3699
136.962891 100.348 -124.7089
137.329102 100.369 -125.0121
137.695312 100.424 -125.3162
138.061523 100.514 -125.6764
138.427734 100.638 -126.1613
138.793945 100.787 -126.8341
139.160156 100.952 -127.7300
139.526367 101.120 -128.8436
139.892578 101.283 -130.1321
140.258789 101.434 -131.5345
140.625000 101.578 -132.9979
140.991211 101.720 -134.4977
141.357422 101.864 -136.0432
141.723633 102.012 -137.6650
142.089844 102.164 -139.3922
142.456055 102.312 -141.2347
142.822266 102.454 -143.1803
143.188477 102.587 -145.2048
143.554688 102.712 -147.2885
143.920898 102.832 -149.4250
144.287109 102.947 -151.6204
144.653320 103.057 -153.8824
145.019531 103.160 -156.2125
145.385742 103.255 -158.6034
145.751953 103.342 -161.0446
146.118164 103.421 -163.5289
146.484375 103.494 -166.0564
146.850586 103.558 -168.6290
147.216797 103.614 -171.2458
