* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 14:18:53
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: on_0x1400_1_4 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 14.926 28.2571
0.732422 17.188 22.3609
1.098633 15.718 10.8483
1.464844 8.760 28.6199
1.831055 14.675 97.2325
2.197266 20.921 85.9489
2.563477 23.589 61.9940
2.929688 24.329 32.5495
3.295898 23.912 -2.4158
3.662109 23.057 -42.9305
4.028320 22.290 -86.0771
4.394531 21.194 -131.3077
4.760742 20.013 167.6206
5.126953 24.101 95.3992
5.493164 30.641 53.3311
5.859375 35.927 26.5570
6.225586 40.005 5.3334
6.591797 43.124 -12.9656
6.958008 45.473 -28.7697
7.324219 47.239 -41.7217
7.690430 48.681 -51.4373
8.056641 50.111 -58.3805
8.422852 51.726 -64.3190
8.789062 53.441 -71.1011
9.155273 55.018 -79.1039
9.521484 56.286 -87.2296
9.887695 57.262 -93.7405
10.253906 58.198 -97.2426
10.620117 59.502 -98.2770
10.986328 61.346 -99.8239
11.352539 63.435 -104.3571
11.718750 65.371 -111.8088
12.084961 66.933 -120.7429
12.451172 68.072 -129.5288
12.817383 68.863 -136.6824
13.183594 69.508 -141.1149
13.549805 70.318 -142.8283
13.916016 71.536 -143.5303
14.282227 73.115 -145.5602
14.648438 74.798 -150.0135
15.014648 76.360 -156.6008
15.380859 77.686 -164.5274
15.747070 78.741 -173.0153
16.113281 79.536 178.5911
16.479492 80.107 170.8530
16.845703 80.522 164.2358
17.211914 80.883 158.9925
17.578125 81.314 154.9452
17.944336 81.900 151.3877
18.310547 82.625 147.4131
18.676758 83.387 142.4908
19.042969 84.068 136.7283
19.409180 84.597 130.7037
19.775391 84.983 125.1403
20.141602 85.311 120.5564
20.507812 85.708 116.9105
20.874023 86.260 113.4901
21.240234 86.941 109.3600
21.606445 87.632 104.0349
21.972656 88.208 97.6958
22.338867 88.597 90.9469
22.705078 88.795 84.4962
23.071289 88.864 78.9037
23.437500 88.902 74.3730
23.803711 88.989 70.6513
24.169922 89.163 67.1917
24.536133 89.395 63.5291
24.902344 89.628 59.5316
25.268555 89.822 55.3386
25.634766 89.968 51.1442
26.000977 90.073 47.0463
26.367188 90.140 43.0579
26.733398 90.156 39.2376
27.099609 90.110 35.7968
27.465820 90.024 33.0622
27.832031 89.961 31.2648
28.198242 90.010 30.2705
28.564453 90.225 29.5237
28.930664 90.586 28.3888
29.296875 91.017 26.5845
29.663086 91.453 24.2623
30.029297 91.880 21.7458
30.395508 92.326 19.2297
30.761719 92.822 16.6468
31.127930 93.379 13.7676
31.494141 93.969 10.4175
31.860352 94.561 6.6065
32.226562 95.135 2.4879
32.592773 95.686 -1.7741
32.958984 96.227 -6.1064
33.325195 96.770 -10.5380
33.691406 97.311 -15.1306
34.057617 97.835 -19.8950
34.423828 98.327 -24.7570
34.790039 98.783 -29.5864
35.156250 99.208 -34.2582
35.522461 99.620 -38.7065
35.888672 100.037 -42.9467
36.254883 100.470 -47.0616
36.621094 100.921 -51.1617
36.987305 101.381 -55.3410
37.353516 101.836 -59.6443
37.719727 102.269 -64.0534
38.085938 102.669 -68.4931
38.452148 103.034 -72.8560
38.818359 103.370 -77.0414
39.184570 103.694 -80.9976
39.550781 104.024 -84.7475
39.916992 104.372 -88.3806
40.283203 104.739 -92.0092
40.649414 105.118 -95.7185
41.015625 105.495 -99.5385
41.381836 105.862 -103.4513
41.748047 106.212 -107.4158
42.114258 106.542 -111.3869
42.480469 106.854 -115.3209
42.846680 107.151 -119.1729
43.212891 107.442 -122.9023
43.579102 107.735 -126.4902
43.945312 108.041 -129.9603
44.311523 108.367 -133.3818
44.677734 108.717 -136.8438
45.043945 109.084 -140.4160
45.410156 109.462 -144.1271
45.776367 109.843 -147.9717
46.142578 110.226 -151.9426
46.508789 110.612 -156.0564
46.875000 110.999 -160.3521
47.241211 111.379 -164.8628
47.607422 111.741 -169.5875
47.973633 112.077 -174.4844
48.339844 112.385 -179.4941
48.706055 112.670 175.4215
49.072266 112.940 170.2515
49.438477 113.196 164.9373
49.804688 113.433 159.4077
50.170898 113.637 153.6223
50.537109 113.792 147.5994
50.903320 113.884 141.4136
51.269531 113.907 135.1681
51.635742 113.865 128.9589
52.001953 113.765 122.8475
52.368164 113.616 116.8535
52.734375 113.421 110.9672
53.100586 113.181 105.1763
53.466797 112.893 99.4897
53.833008 112.553 93.9458
54.199219 112.162 88.6021
54.565430 111.725 83.5156
54.931641 111.250 78.7258
55.297852 110.744 74.2499
55.664062 110.215 70.0920
56.030273 109.668 66.2590
56.396484 109.110 62.7650
56.762695 108.550 59.6191
57.128906 108.002 56.8008
57.495117 107.478 54.2395
57.861328 106.983 51.8221
58.227539 106.514 49.4286
58.593750 106.056 46.9779
58.959961 105.589 44.4543
59.326172 105.099 41.9019
59.692383 104.575 39.3961
60.058594 104.016 37.0149
60.424805 103.424 34.8221
60.791016 102.802 32.8693
61.157227 102.150 31.2092
61.523438 101.471 29.9069
61.889648 100.770 29.0375
62.255859 100.057 28.6702
62.622070 99.349 28.8473
62.988281 98.665 29.5729
63.354492 98.019 30.8196
63.720703 97.427 32.5496
64.086914 96.901 34.7255
64.453125 96.457 37.2931
64.819336 96.113 40.1431
65.185547 95.886 43.0861
65.551758 95.774 45.8821
65.917969 95.755 48.3171
66.284180 95.799 50.2764
66.650391 95.875 51.7594
67.016602 95.960 52.8427
67.382812 96.042 53.6265
67.749023 96.115 54.2028
68.115234 96.180 54.6504
68.481445 96.240 55.0436
68.847656 96.303 55.4471
69.213867 96.384 55.8855
69.580078 96.503 56.3027
69.946289 96.671 56.5488
70.312500 96.882 56.4272
70.678711 97.111 55.7810
71.044922 97.322 54.5670
71.411133 97.482 52.8722
71.777344 97.568 50.8777
72.143555 97.573 48.7994
72.509766 97.506 46.8311
72.875977 97.386 45.1008
73.242188 97.235 43.6523
73.608398 97.071 42.4546
73.974609 96.903 41.4401
74.340820 96.729 40.5537
74.707031 96.547 39.7859
75.073242 96.352 39.1741
75.439453 96.146 38.7747
75.805664 95.938 38.6310
76.171875 95.738 38.7544
76.538086 95.552 39.1368
76.904297 95.388 39.7759
77.270508 95.258 40.6804
77.636719 95.180 41.8320
78.002930 95.176 43.1223
78.369141 95.258 44.3324
78.735352 95.414 45.2043
79.101562 95.608 45.5736
79.467773 95.797 45.4568
79.833984 95.951 45.0342
80.200195 96.065 44.5485
80.566406 96.158 44.1808
80.932617 96.263 43.9606
81.298828 96.405 43.7581
81.665039 96.583 43.3748
82.031250 96.778 42.6718
82.397461 96.961 41.6450
82.763672 97.113 40.4094
83.129883 97.231 39.1237
83.496094 97.329 37.9083
83.862305 97.428 36.7911
84.228516 97.545 35.6976
84.594727 97.689 34.4880
84.960938 97.851 33.0214
85.327148 98.013 31.2115
85.693359 98.150 29.0579
86.059570 98.243 26.6405
86.425781 98.281 24.0948
86.791992 98.266 21.5717
87.158203 98.211 19.1907
87.524414 98.137 16.9972
87.890625 98.066 14.9403
88.256836 98.009 12.8918
88.623047 97.961 10.7042
88.989258 97.905 8.2775
89.355469 97.819 5.5967
89.721680 97.684 2.7271
90.087891 97.487 -0.2201
90.454102 97.228 -3.1251
90.820312 96.910 -5.8877
91.186523 96.544 -8.4408
91.552734 96.140 -10.7548
91.918945 95.709 -12.8394
92.285156 95.255 -14.7402
92.651367 94.779 -16.5237
93.017578 94.272 -18.2448
93.383789 93.717 -19.9081
93.750000 93.099 -21.4471
94.116211 92.406 -22.7393
94.482422 91.640 -23.6575
94.848633 90.804 -24.1298
95.214844 89.894 -24.1527
95.581055 88.881 -23.7064
95.947266 87.709 -22.5731
96.313477 86.310 -20.0955
96.679688 84.654 -14.9069
97.045898 82.884 -4.7767
97.412109 81.578 12.1758
97.778320 81.607 32.8772
98.144531 82.935 49.8063
98.510742 84.726 60.3843
98.876953 86.481 66.2719
99.243164 88.064 69.2063
99.609375 89.457 70.2451
99.975586 90.667 70.0432
100.341797 91.710 69.0616
100.708008 92.611 67.6365
101.074219 93.401 65.9863
101.440430 94.107 64.2179
101.806641 94.751 62.3533
102.172852 95.344 60.3765
102.539062 95.892 58.2771
102.905273 96.394 56.0720
103.271484 96.854 53.7950
103.637695 97.276 51.4753
104.003906 97.669 49.1162
104.370117 98.038 46.6924
104.736328 98.383 44.1670
105.102539 98.699 41.5171
105.468750 98.977 38.7539
105.834961 99.212 35.9250
106.201172 99.402 33.0997
106.567383 99.553 30.3438
106.933594 99.672 27.6968
107.299805 99.768 25.1620
107.666016 99.849 22.7139
108.032227 99.915 20.3188
108.398438 99.967 17.9554
108.764648 99.999 15.6235
109.130859 100.011 13.3401
109.497070 100.001 11.1278
109.863281 99.972 9.0071
110.229492 99.924 6.9948
110.595703 99.861 5.1088
110.961914 99.783 3.3690
111.328125 99.699 1.7897
111.694336 99.615 0.3673
112.060547 99.536 -0.9263
112.426758 99.466 -2.1377
112.792969 99.402 -3.3103
113.159180 99.338 -4.4640
113.525391 99.270 -5.5854
113.891602 99.195 -6.6383
114.257812 99.114 -7.5842
114.624023 99.032 -8.4022
114.990234 98.956 -9.0958
115.356445 98.889 -9.6852
115.722656 98.834 -10.1926
116.088867 98.789 -10.6332
116.455078 98.757 -11.0145
116.821289 98.738 -11.3462
117.187500 98.734 -11.6476
117.553711 98.746 -11.9468
117.919922 98.770 -12.2687
118.286133 98.802 -12.6217
118.652344 98.839 -12.9927
119.018555 98.879 -13.3553
119.384766 98.928 -13.6902
119.750977 98.989 -14.0034
120.117188 99.068 -14.3303
120.483398 99.164 -14.7216
120.849609 99.272 -15.2172
121.215820 99.383 -15.8268
121.582031 99.493 -16.5278
121.948242 99.597 -17.2806
122.314453 99.697 -18.0518
122.680664 99.796 -18.8260
123.046875 99.898 -19.6073
123.413086 100.004 -20.4054
123.779297 100.112 -21.2251
124.145508 100.224 -22.0630
124.511719 100.341 -22.9164
124.877930 100.466 -23.7942
125.244141 100.601 -24.7203
125.610352 100.745 -25.7257
125.976562 100.895 -26.8347
126.342773 101.046 -28.0560
126.708984 101.195 -29.3832
127.075195 101.340 -30.8042
127.441406 101.480 -32.3118
127.807617 101.614 -33.9058
128.173828 101.741 -35.5894
128.540039 101.859 -37.3615
128.906250 101.964 -39.2124
129.272461 102.056 -41.1265
129.638672 102.133 -43.0887
130.004883 102.196 -45.0889
130.371094 102.243 -47.1201
130.737305 102.275 -49.1737
131.103516 102.289 -51.2334
131.469727 102.284 -53.2767
131.835938 102.264 -55.2809
132.202148 102.229 -57.2325
132.568359 102.183 -59.1306
132.934570 102.127 -60.9821
133.300781 102.060 -62.7906
133.666992 101.980 -64.5466
134.033203 101.886 -66.2247
134.399414 101.780 -67.7921
134.765625 101.665 -69.2223
135.131836 101.550 -70.5055
135.498047 101.438 -71.6517
135.864258 101.335 -72.6837
136.230469 101.243 -73.6255
136.596680 101.160 -74.4933
136.962891 101.088 -75.2932
137.329102 101.027 -76.0264
137.695312 100.980 -76.6945
138.061523 100.949 -77.3080
138.427734 100.939 -77.8879
138.793945 100.950 -78.4657
139.160156 100.984 -79.0768
139.526367 101.038 -79.7556
139.892578 101.109 -80.5278
140.258789 101.192 -81.4075
140.625000 101.283 -82.3972
140.991211 101.378 -83.4907
141.357422 101.476 -84.6765
141.723633 101.574 -85.9407
142.089844 101.674 -87.2719
142.456055 101.775 -88.6631
142.822266 101.880 -90.1165
143.188477 101.990 -91.6443
143.554688 102.106 -93.2659
143.920898 102.226 -95.0016
144.287109 102.346 -96.8646
144.653320 102.464 -98.8580
145.019531 102.577 -100.9755
145.385742 102.682 -103.2081
145.751953 102.780 -105.5514
146.118164 102.870 -108.0061
146.484375 102.948 -110.5752
146.850586 103.013 -113.2556
147.216797 103.059 -116.0308
147.583008 103.085 -118.8702
147.949219 103.091 -121.7367
148.315430 103.079 -124.5975
148.681641 103.055 -127.4363
