* Measurement data measured by REW V5.20.8
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 4M Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 13 juin 2022 13:57:19
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: off_0x1400_0_2 juin 13
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 20.735 31.3385
0.732422 22.952 41.3568
1.098633 23.394 45.1542
1.464844 22.290 52.1507
1.831055 20.130 69.9189
2.197266 19.048 108.5448
2.563477 22.830 144.4327
2.929688 27.277 153.3701
3.295898 30.091 148.4593
3.662109 31.054 137.1843
4.028320 29.897 122.4815
4.394531 25.516 105.3699
4.760742 10.286 72.8554
5.126953 18.478 -89.1957
5.493164 19.626 -71.9368
5.859375 27.752 -13.3113
6.225586 36.551 -14.3743
6.591797 41.930 -27.4454
6.958008 45.299 -42.0853
7.324219 47.300 -55.1951
7.690430 48.393 -64.4519
8.056641 49.213 -68.2952
8.422852 50.530 -68.8130
8.789062 52.448 -71.6101
9.155273 54.338 -78.9872
9.521484 55.720 -88.9771
9.887695 56.487 -98.3403
10.253906 56.880 -103.6904
10.620117 57.619 -103.4813
10.986328 59.403 -102.1605
11.352539 61.822 -105.8564
11.718750 64.052 -114.7967
12.084961 65.690 -126.2743
12.451172 66.636 -137.5669
12.817383 66.951 -145.9639
13.183594 66.973 -148.5446
13.549805 67.546 -144.6083
13.916016 69.339 -140.2353
14.282227 71.761 -141.7911
14.648438 73.995 -148.9658
15.014648 75.724 -159.2566
15.380859 76.898 -170.7140
15.747070 77.544 178.0490
16.113281 77.721 168.2474
16.479492 77.549 161.1702
16.845703 77.294 157.9691
17.211914 77.402 158.3726
17.578125 78.188 159.3335
17.944336 79.442 157.3156
18.310547 80.695 151.4837
18.676758 81.629 142.9882
19.042969 82.108 133.4048
19.409180 82.104 124.2753
19.775391 81.676 117.1538
20.141602 81.012 113.4965
20.507812 80.467 113.8026
20.874023 80.374 116.3834
21.240234 80.688 118.5425
21.606445 81.088 119.5828
21.972656 81.412 120.9030
22.338867 81.816 123.8728
22.705078 82.592 127.8834
23.071289 83.780 130.6584
23.437500 85.105 130.9882
23.803711 86.305 129.6528
24.169922 87.350 128.1118
24.536133 88.387 127.2379
24.902344 89.600 126.6649
25.268555 91.038 125.1483
25.634766 92.582 121.7641
26.000977 94.075 116.5101
26.367188 95.427 109.9341
26.733398 96.624 102.6151
27.099609 97.693 94.9091
27.465820 98.666 86.9218
27.832031 99.555 78.6166
28.198242 100.352 69.9640
28.564453 101.041 61.0382
28.930664 101.609 52.0221
29.296875 102.062 43.1421
29.663086 102.425 34.5815
30.029297 102.729 26.4143
30.395508 103.002 18.5931
30.761719 103.259 11.0073
31.127930 103.497 3.5720
31.494141 103.709 -3.7114
31.860352 103.897 -10.7693
32.226562 104.073 -17.5247
32.592773 104.252 -23.9692
32.958984 104.449 -30.1852
33.325195 104.671 -36.2978
33.691406 104.907 -42.3972
34.057617 105.143 -48.4932
34.423828 105.370 -54.5334
34.790039 105.588 -60.4568
35.156250 105.801 -66.2354
35.522461 106.013 -71.8749
35.888672 106.223 -77.3857
36.254883 106.432 -82.7611
36.621094 106.642 -87.9927
36.987305 106.862 -93.1108
37.353516 107.094 -98.2067
37.719727 107.328 -103.3943
38.085938 107.541 -108.7286
38.452148 107.703 -114.1353
38.818359 107.798 -119.4066
39.184570 107.833 -124.2723
39.550781 107.846 -128.5260
39.916992 107.890 -132.1578
40.283203 108.012 -135.4107
40.649414 108.223 -138.6802
41.015625 108.495 -142.3026
41.381836 108.778 -146.4001
41.748047 109.026 -150.8794
42.114258 109.218 -155.5318
42.480469 109.352 -160.1389
42.846680 109.440 -164.5376
43.212891 109.506 -168.6417
43.579102 109.568 -172.4352
43.945312 109.644 -175.9554
44.311523 109.742 -179.2762
44.677734 109.873 177.5067
45.043945 110.038 174.2964
45.410156 110.230 171.0172
45.776367 110.441 167.6248
46.142578 110.665 164.0998
46.508789 110.897 160.4318
46.875000 111.131 156.6073
47.241211 111.363 152.6149
47.607422 111.584 148.4599
47.973633 111.788 144.1711
48.339844 111.975 139.7883
48.706055 112.148 135.3333
49.072266 112.312 130.7855
49.438477 112.468 126.0820
49.804688 112.606 121.1495
50.170898 112.711 115.9502
50.537109 112.760 110.5148
50.903320 112.739 104.9444
51.269531 112.637 99.3847
51.635742 112.459 93.9872
52.001953 112.216 88.8734
52.368164 111.924 84.1125
52.734375 111.600 79.7209
53.100586 111.258 75.6795
53.466797 110.905 71.9579
53.833008 110.547 68.5338
54.199219 110.189 65.3971
54.565430 109.838 62.5445
54.931641 109.502 59.9714
55.297852 109.192 57.6595
55.664062 108.922 55.5593
56.030273 108.707 53.5675
56.396484 108.553 51.5205
56.762695 108.455 49.2256
57.128906 108.391 46.5242
57.495117 108.332 43.3518
57.861328 108.246 39.7520
58.227539 108.120 35.8391
58.593750 107.946 31.7368
58.959961 107.726 27.5227
59.326172 107.465 23.2100
59.692383 107.159 18.7725
60.058594 106.799 14.1983
60.424805 106.368 9.5361
60.791016 105.855 4.9030
61.157227 105.261 0.4494
61.523438 104.595 -3.7023
61.889648 103.874 -7.5145
62.255859 103.109 -11.0453
62.622070 102.296 -14.3956
62.988281 101.413 -17.6124
63.354492 100.426 -20.6065
63.720703 99.310 -23.1331
64.086914 98.055 -24.8298
64.453125 96.674 -25.2882
64.819336 95.205 -24.1184
65.185547 93.704 -20.9711
65.551758 92.250 -15.5159
65.917969 90.968 -7.4991
66.284180 90.044 2.8903
66.650391 89.654 14.5090
67.016602 89.820 25.5430
67.382812 90.388 34.6788
67.749023 91.171 41.6007
68.115234 92.048 46.5119
68.481445 92.945 49.6807
68.847656 93.811 51.3524
69.213867 94.605 51.8010
69.580078 95.301 51.3414
69.946289 95.893 50.2842
70.312500 96.387 48.8812
70.678711 96.800 47.3019
71.044922 97.146 45.6471
71.411133 97.439 43.9803
71.777344 97.690 42.3526
72.143555 97.912 40.8000
72.509766 98.120 39.3218
72.875977 98.328 37.8654
73.242188 98.539 36.3433
73.608398 98.748 34.6779
73.974609 98.944 32.8435
74.340820 99.117 30.8760
74.707031 99.265 28.8444
75.073242 99.394 26.8050
75.439453 99.512 24.7692
75.805664 99.626 22.7019
76.171875 99.735 20.5507
76.538086 99.833 18.2816
76.904297 99.912 15.8979
77.270508 99.970 13.4317
77.636719 100.008 10.9162
78.002930 100.030 8.3617
78.369141 100.041 5.7484
78.735352 100.039 3.0398
79.101562 100.018 0.2087
79.467773 99.970 -2.7424
79.833984 99.886 -5.7764
80.200195 99.764 -8.8337
80.566406 99.607 -11.8558
80.932617 99.423 -14.8087
81.298828 99.221 -17.6996
81.665039 99.010 -20.5784
82.031250 98.792 -23.5223
82.397461 98.561 -26.6115
82.763672 98.307 -29.9053
83.129883 98.017 -33.4326
83.496094 97.680 -37.1981
83.862305 97.285 -41.1995
84.228516 96.821 -45.4471
84.594727 96.281 -49.9767
84.960938 95.650 -54.8511
85.327148 94.906 -60.1541
85.693359 94.018 -65.9839
86.059570 92.946 -72.4638
86.425781 91.644 -79.7850
86.791992 90.052 -88.3171
87.158203 88.106 -98.8560
87.524414 85.770 -113.1742
87.890625 83.241 -134.9398
88.256836 81.658 -167.7271
88.623047 82.586 157.5464
88.989258 84.949 133.5618
89.355469 87.307 118.4889
89.721680 89.322 108.0957
90.087891 91.014 100.1299
90.454102 92.449 93.5099
90.820312 93.681 87.6758
91.186523 94.748 82.3132
91.552734 95.672 77.2487
91.918945 96.469 72.4114
92.285156 97.146 67.8098
92.651367 97.722 63.4963
93.017578 98.215 59.5232
93.383789 98.652 55.9014
93.750000 99.055 52.5801
94.116211 99.438 49.4641
94.482422 99.808 46.4567
94.848633 100.158 43.5015
95.214844 100.487 40.5922
95.581055 100.795 37.7484
95.947266 101.087 34.9780
96.313477 101.371 32.2545
96.679688 101.648 29.5231
97.045898 101.916 26.7318
97.412109 102.166 23.8616
97.778320 102.393 20.9326
98.144531 102.591 17.9900
98.510742 102.764 15.0786
98.876953 102.914 12.2247
99.243164 103.048 9.4341
99.609375 103.169 6.7010
99.975586 103.278 4.0179
100.341797 103.377 1.3770
100.708008 103.469 -1.2349
101.074219 103.554 -3.8368
101.440430 103.631 -6.4491
101.806641 103.694 -9.0792
102.172852 103.738 -11.7113
102.539062 103.762 -14.3083
102.905273 103.767 -16.8276
103.271484 103.758 -19.2384
103.637695 103.739 -21.5356
104.003906 103.719 -23.7365
104.370117 103.698 -25.8662
104.736328 103.675 -27.9419
105.102539 103.651 -29.9658
105.468750 103.625 -31.9321
105.834961 103.601 -33.8394
106.201172 103.580 -35.7000
106.567383 103.565 -37.5396
106.933594 103.554 -39.3868
107.299805 103.545 -41.2612
107.666016 103.532 -43.1652
108.032227 103.512 -45.0839
108.398438 103.485 -46.9917
108.764648 103.449 -48.8601
109.130859 103.409 -50.6654
109.497070 103.369 -52.3965
109.863281 103.335 -54.0612
110.229492 103.311 -55.6880
110.595703 103.300 -57.3212
110.961914 103.298 -59.0084
111.328125 103.301 -60.7830
111.694336 103.302 -62.6516
112.060547 103.294 -64.5938
112.426758 103.275 -66.5730
112.792969 103.246 -68.5548
113.159180 103.210 -70.5236
113.525391 103.172 -72.4878
113.891602 103.133 -74.4705
114.257812 103.089 -76.4910
114.624023 103.036 -78.5509
114.990234 102.970 -80.6301
115.356445 102.892 -82.6979
115.722656 102.803 -84.7299
116.088867 102.707 -86.7197
116.455078 102.608 -88.6781
116.821289 102.504 -90.6204
117.187500 102.395 -92.5518
117.553711 102.280 -94.4628
117.919922 102.158 -96.3352
118.286133 102.033 -98.1583
118.652344 101.908 -99.9381
119.018555 101.785 -101.6959
119.384766 101.665 -103.4561
119.750977 101.546 -105.2322
120.117188 101.424 -107.0239
120.483398 101.300 -108.8254
120.849609 101.176 -110.6376
121.215820 101.051 -112.4747
121.582031 100.925 -114.3578
121.948242 100.795 -116.3014
122.314453 100.654 -118.3020
122.680664 100.499 -120.3369
123.046875 100.331 -122.3774
123.413086 100.151 -124.4047
123.779297 99.964 -126.4207
124.145508 99.772 -128.4498
124.511719 99.574 -130.5278
124.877930 99.366 -132.6854
125.244141 99.139 -134.9355
125.610352 98.886 -137.2671
125.976562 98.599 -139.6456
126.342773 98.274 -142.0204
126.708984 97.908 -144.3337
127.075195 97.502 -146.5311
127.441406 97.060 -148.5674
127.807617 96.585 -150.4120
128.173828 96.079 -152.0455
128.540039 95.545 -153.4525
128.906250 94.981 -154.6119
129.272461 94.384 -155.4854
129.638672 93.754 -156.0054
130.004883 93.089 -156.0684
130.371094 92.399 -155.5378
130.737305 91.703 -154.2678
131.103516 91.036 -152.1569
131.469727 90.443 -149.2212
131.835938 89.968 -145.6392
132.202148 89.634 -141.7115
132.568359 89.441 -137.7473
132.934570 89.372 -133.9701
133.300781 89.406 -130.5177
133.666992 89.528 -127.5024
134.033203 89.713 -125.0322
134.399414 89.931 -123.1653
134.765625 90.147 -121.8494
135.131836 90.335 -120.9146
135.498047 90.491 -120.1343
135.864258 90.629 -119.3214
136.230469 90.781 -118.4127
136.596680 90.970 -117.4918
136.962891 91.208 -116.7306
137.329102 91.483 -116.2863
137.695312 91.776 -116.2264
138.061523 92.067 -116.5239
138.427734 92.346 -117.1030
138.793945 92.613 -117.8948
139.160156 92.872 -118.8674
139.526367 93.129 -120.0266
139.892578 93.382 -121.3960
140.258789 93.629 -122.9963
140.625000 93.866 -124.8361
140.991211 94.089 -126.9152
141.357422 94.294 -129.2321
141.723633 94.478 -131.7869
142.089844 94.637 -134.5781
142.456055 94.765 -137.5945
142.822266 94.857 -140.8108
143.188477 94.911 -144.1920
143.554688 94.926 -147.7041
143.920898 94.906 -151.3253
144.287109 94.852 -155.0509
144.653320 94.766 -158.8895
145.019531 94.646 -162.8524
145.385742 94.492 -166.9460
145.751953 94.302 -171.1721
146.118164 94.076 -175.5356
146.484375 93.815 179.9468
146.850586 93.516 175.2457
147.216797 93.179 170.3274
147.583008 92.798 165.1654
